y_true,y_pred
36,26
37,23
34,52
19,18
36,85
35,50
60,51
34,77
34,47
37,36
36,82
41,63
30,82
45,41
42,24
19,59
52,46
29,34
34,29
30,57
20,30
52,62
33,64
38,76
37,45
24,20
34,40
25,83
36,88
38,47
29,42
72,18
38,30
75,65
42,25
21,23
27,59
53,37
19,55
30,53
67,68
25,62
49,45
18,41
21,33
36,26
27,41
21,49
37,39
20,72
17,18
18,38
32,66
62,90
33,34
39,61
36,59
51,70
33,63
21,26
69,27
49,44
67,50
28,31
19,46
56,30
45,25
38,47
43,49
44,30
38,18
26,33
31,20
37,26
32,28
27,87
50,40
31,29
42,19
52,37
36,38
36,31
45,85
32,43
19,63
50,53
60,68
28,69
23,77
18,90
46,32
22,70
51,63
21,87
35,38
48,23
18,17
39,90
25,84
34,41
44,77
24,56
20,18
36,32
31,63
62,30
25,27
21,29
31,67
20,66
48,76
54,61
72,47
23,64
44,62
44,61
25,67
33,76
53,70
46,42
38,30
67,51
24,45
36,17
42,29
45,40
24,57
54,29
47,35
39,51
42,90
34,82
24,18
32,77
40,84
44,37
44,25
21,21
38,26
28,31
32,57
29,36
41,51
37,22
19,60
37,67
45,22
57,47
37,55
48,50
33,46
41,58
32,41
19,70
60,87
44,62
39,48
50,21
52,36
73,55
23,48
36,37
33,29
28,29
40,32
48,66
41,17
35,46
28,33
57,48
36,64
20,18
21,22
24,63
32,24
21,25
54,67
26,27
39,51
38,46
26,35
46,43
36,38
42,75
19,44
27,32
57,41
19,82
42,58
26,79
23,25
57,73
21,62
26,29
21,68
31,30
57,43
27,29
37,48
35,26
50,35
28,26
34,25
26,64
51,40
31,72
43,73
34,72
30,79
34,29
45,67
22,28
27,79
54,30
20,34
31,19
32,39
24,36
17,51
29,31
36,52
17,18
21,27
19,19
22,87
51,36
37,17
21,83
22,30
56,78
33,21
41,78
34,74
51,66
35,79
34,52
22,56
47,28
25,72
33,40
47,30
36,87
52,56
55,24
38,75
33,56
39,43
32,40
53,47
60,88
47,69
40,21
32,51
32,69
19,22
28,20
28,77
20,30
33,37
43,44
32,90
26,62
32,88
47,40
73,78
39,57
37,66
47,78
35,32
58,39
47,23
53,57
60,74
43,47
43,65
18,19
20,19
39,90
21,21
33,59
56,17
24,60
40,61
41,46
70,72
26,47
60,31
28,90
23,62
75,30
22,24
52,49
30,38
56,17
30,73
43,78
50,64
34,51
29,50
39,67
21,19
45,21
48,42
57,65
34,30
42,39
74,46
38,75
20,50
40,72
27,23
51,24
28,21
49,65
29,54
33,74
51,36
38,61
46,76
56,88
52,81
56,33
54,61
46,78
27,69
46,46
30,67
60,88
36,46
33,75
46,53
39,30
49,56
32,55
31,39
72,37
49,29
38,43
29,84
40,62
33,38
43,36
29,34
52,46
49,30
31,53
52,87
45,46
46,29
64,22
52,18
31,46
25,88
34,70
43,27
29,68
25,72
25,55
26,38
35,62
17,17
52,59
55,61
42,80
40,54
30,88
20,54
72,32
30,53
58,75
36,71
73,43
46,38
31,34
61,46
35,45
36,52
39,38
45,53
52,71
34,41
54,36
50,61
47,67
39,22
43,68
25,44
20,56
25,26
29,73
27,27
53,44
30,20
51,56
38,37
24,38
29,27
49,56
22,55
35,29
35,62
22,56
36,69
25,33
42,35
50,63
54,22
24,79
22,30
38,44
34,72
21,28
38,62
40,57
54,83
48,34
33,77
21,77
23,33
27,23
40,47
54,60
18,17
46,51
46,32
53,76
46,66
36,26
56,18
34,19
62,26
33,78
46,57
44,49
22,20
28,82
40,24
40,82
23,35
41,43
36,72
47,57
28,61
44,34
59,87
32,33
37,49
43,33
49,88
54,55
27,50
64,32
33,49
25,29
26,55
29,26
36,36
57,71
51,32
49,20
38,59
31,78
33,35
32,85
63,76
50,55
64,62
52,29
43,31
55,45
32,84
31,43
39,60
49,39
41,31
37,28
33,52
32,27
18,18
53,74
21,81
42,61
61,61
34,57
20,28
21,23
22,71
61,39
31,85
47,59
32,85
42,87
26,78
44,25
32,36
58,67
45,38
43,36
39,36
20,49
55,62
34,36
43,46
40,60
42,61
47,23
45,36
25,36
60,59
40,68
29,62
44,35
21,38
21,75
22,54
25,76
31,18
28,60
26,61
21,80
31,31
25,76
44,70
48,72
52,36
40,47
38,30
36,44
20,34
34,87
43,50
18,18
37,68
30,67
59,30
21,65
51,27
23,17
49,35
42,68
34,26
58,39
45,60
29,28
58,83
49,28
29,67
46,27
57,31
65,32
47,60
37,55
48,62
30,28
36,44
32,34
40,65
34,47
59,52
51,70
33,72
25,50
30,18
56,54
66,61
28,44
53,68
81,32
25,82
22,87
55,42
27,66
43,76
54,34
43,23
53,18
18,63
48,45
45,42
29,22
27,78
59,38
33,45
26,72
27,69
55,63
26,82
48,31
38,20
39,85
33,32
44,76
27,46
38,43
24,49
41,85
23,52
30,29
27,57
22,44
24,62
28,31
36,72
47,21
50,80
46,33
36,36
27,43
74,78
32,51
44,23
41,81
22,27
28,58
40,79
66,48
38,68
28,80
56,45
17,17
19,18
32,40
40,53
37,51
48,30
28,64
60,74
31,20
61,57
31,75
26,29
36,25
61,39
57,48
36,43
24,17
62,32
62,62
28,70
38,83
57,28
20,35
36,33
45,27
21,25
40,31
32,31
25,31
23,23
23,26
40,78
37,37
42,88
42,56
63,58
56,36
41,84
59,72
47,37
22,52
42,80
54,81
18,70
19,18
72,62
56,83
34,49
31,56
62,68
68,42
29,53
38,53
49,90
37,38
39,64
34,77
65,65
49,23
54,31
47,38
28,29
21,56
35,52
30,63
21,19
20,24
25,28
27,50
35,44
37,60
33,53
39,62
58,38
42,39
30,42
17,18
33,35
39,49
29,17
29,80
66,65
44,30
26,88
56,41
53,51
37,47
45,45
31,24
32,50
17,60
50,47
38,88
26,33
26,54
32,56
27,58
27,48
18,18
51,41
27,74
29,90
30,79
42,81
25,20
43,47
35,33
37,34
30,46
20,22
28,77
41,62
34,70
48,45
36,35
40,18
42,23
42,88
35,28
39,19
39,42
62,65
59,21
17,75
29,66
74,40
31,78
56,35
46,36
46,58
46,59
41,41
40,27
22,22
29,55
67,54
34,17
43,58
35,35
38,19
48,50
46,24
51,45
31,66
36,57
29,32
26,40
40,56
33,61
22,25
33,43
48,72
46,71
41,47
31,20
26,29
57,30
26,64
41,31
30,58
57,25
32,22
20,61
29,42
20,21
28,45
29,64
26,40
44,39
41,24
41,81
37,39
57,64
46,48
54,81
45,88
43,17
36,54
56,20
27,51
18,59
18,74
52,62
47,63
67,48
37,33
53,38
24,66
63,56
28,28
45,54
65,37
40,53
39,42
31,63
28,57
46,46
40,33
31,24
70,74
26,41
28,53
34,25
30,26
33,25
57,42
26,20
37,78
45,38
45,33
34,30
39,24
28,32
40,20
45,59
22,44
49,69
50,28
30,59
25,19
24,68
27,17
43,82
38,80
31,67
37,90
42,74
32,68
38,35
26,52
19,75
28,58
28,36
47,70
24,72
51,28
38,51
18,21
18,26
20,19
75,31
36,85
24,23
42,63
44,84
34,82
44,45
40,19
31,52
71,82
42,55
31,30
23,67
42,72
29,49
33,81
32,30
39,31
29,62
22,35
47,31
40,69
28,75
58,25
29,36
27,78
28,55
45,82
34,28
36,90
41,57
26,58
47,88
36,41
58,77
25,54
19,25
43,81
65,25
31,47
26,77
32,24
46,48
34,90
27,22
57,52
32,74
23,69
30,37
27,42
29,53
36,70
41,42
38,18
50,57
66,59
54,24
22,87
21,42
64,30
21,21
17,19
42,35
23,54
43,44
24,63
49,76
48,29
62,52
30,65
27,47
37,72
33,36
31,41
63,17
50,37
34,78
41,43
40,78
60,36
51,35
39,42
44,19
41,51
26,35
66,38
39,21
20,21
19,68
29,58
40,51
33,55
51,59
55,57
68,74
21,56
37,55
37,27
23,34
22,85
47,54
39,63
42,65
59,18
39,24
50,64
30,38
30,43
41,64
20,21
40,19
56,45
39,59
17,17
42,67
54,78
34,48
42,81
46,57
50,57
67,78
71,60
30,55
28,22
38,23
31,59
45,38
37,73
64,20
48,81
43,88
48,84
44,45
21,41
19,20
37,29
47,23
38,52
34,46
45,77
61,37
39,78
46,78
34,32
25,25
21,88
31,69
27,43
45,67
45,18
36,33
42,25
62,34
32,57
53,67
36,35
35,63
32,60
23,48
29,21
38,66
69,25
30,83
24,42
27,63
42,40
26,25
30,17
33,23
53,62
53,70
53,45
54,27
57,84
22,24
26,42
62,56
37,90
35,44
24,25
23,32
35,82
29,18
42,45
42,53
33,38
66,18
33,51
33,69
63,60
27,71
56,37
49,53
34,44
28,71
68,69
41,75
33,19
43,61
46,58
19,81
30,63
29,57
18,17
23,76
59,63
25,72
59,49
77,34
48,17
19,80
33,59
42,28
43,35
28,27
64,38
37,64
27,34
43,56
32,67
25,31
35,77
41,21
30,88
19,37
51,28
41,32
53,82
50,78
23,66
38,41
48,83
67,43
34,61
63,74
23,28
49,39
65,28
24,77
22,18
20,22
26,77
31,69
52,55
28,32
42,69
50,34
74,50
50,24
49,69
22,66
50,25
28,47
35,39
22,21
28,23
50,34
42,34
19,38
18,75
17,18
52,26
51,22
37,38
39,33
36,48
29,43
66,63
60,47
43,54
18,90
45,22
26,58
47,18
43,84
52,76
60,57
18,21
38,26
30,28
54,48
50,67
31,85
60,51
20,25
39,30
33,23
47,38
27,69
46,27
28,27
21,23
35,19
60,80
26,32
81,31
31,26
31,57
51,38
37,58
36,51
47,62
57,45
23,78
36,55
52,66
27,33
24,18
43,36
32,40
37,81
23,36
47,24
41,21
35,36
89,77
61,39
47,63
33,27
29,40
17,17
53,51
44,31
61,87
43,39
44,88
47,59
23,26
66,38
41,37
37,26
23,66
46,35
39,57
46,64
62,27
27,59
32,43
46,73
54,29
37,28
21,21
19,32
41,19
47,19
55,70
32,65
41,45
69,71
32,53
27,24
35,50
33,71
43,42
34,29
31,65
57,31
18,21
46,31
52,47
35,40
42,70
44,42
17,17
29,65
45,76
21,31
25,38
20,54
32,55
38,63
52,80
52,33
32,68
40,32
24,55
18,18
75,82
23,73
67,33
43,90
45,53
17,18
32,55
44,37
28,31
46,76
37,76
67,84
41,34
20,21
48,62
25,72
17,31
37,56
25,36
41,88
23,62
42,51
38,61
51,28
28,32
51,87
33,50
25,90
52,51
35,47
56,45
38,49
32,60
38,79
45,35
53,31
25,65
64,28
35,32
27,76
27,44
42,40
62,72
55,45
18,68
53,83
36,19
28,40
48,71
27,72
32,53
31,22
22,90
47,25
51,38
28,36
29,85
36,87
41,77
37,47
34,36
19,19
60,35
19,23
56,35
56,33
35,69
36,28
20,65
46,75
27,62
27,90
32,77
23,19
18,77
53,64
38,81
19,39
24,50
58,78
31,38
33,47
23,46
22,37
39,17
27,51
53,71
27,56
47,41
49,90
50,48
52,39
56,44
46,81
31,42
44,48
19,30
30,67
64,88
44,56
45,59
23,17
27,41
27,51
23,50
52,50
45,57
19,23
29,29
58,80
70,77
17,17
39,39
35,84
27,59
62,26
26,75
38,87
37,75
53,65
36,61
63,57
47,73
43,49
21,22
40,88
22,80
40,37
38,42
21,17
20,30
31,63
65,38
43,57
54,36
26,61
23,25
46,28
23,27
24,68
44,56
25,27
38,46
64,32
28,54
30,17
52,35
44,25
38,37
29,64
47,34
31,25
23,26
23,45
21,53
44,20
39,23
77,73
49,29
50,42
63,84
31,62
30,79
25,87
36,80
62,54
24,43
33,18
44,61
28,79
51,47
31,87
40,65
17,72
40,44
35,17
38,76
53,27
18,65
51,44
21,53
53,85
42,39
47,37
44,52
28,54
28,68
26,74
33,48
51,40
41,56
30,30
25,33
55,41
30,33
52,72
28,61
22,56
44,51
28,25
22,37
47,68
43,64
24,54
57,51
39,82
38,47
48,78
48,85
53,19
44,24
49,71
20,18
25,47
55,39
33,36
30,28
22,23
30,42
29,38
21,22
28,24
44,40
45,29
45,71
35,47
25,36
49,36
27,37
31,90
45,64
60,22
63,41
23,61
29,52
27,78
40,84
24,30
44,46
20,40
44,65
42,64
43,38
32,59
34,44
41,42
49,61
43,75
43,34
32,39
35,46
48,24
64,52
44,43
30,29
19,61
76,85
35,26
47,67
34,38
55,39
39,23
64,62
47,42
25,66
21,82
49,39
22,90
36,29
28,46
34,75
18,22
31,25
54,58
45,28
36,65
39,38
24,61
53,22
30,85
49,29
19,45
34,68
46,50
33,55
36,18
33,31
45,32
34,36
37,21
23,25
37,72
17,17
27,61
34,31
37,66
45,42
24,33
42,60
33,18
59,61
36,68
45,41
32,33
35,17
37,83
33,29
20,74
39,75
36,82
32,69
44,62
35,32
38,52
50,43
53,30
32,54
22,46
21,56
32,32
31,79
48,81
33,34
19,20
20,22
38,65
25,77
38,33
51,56
37,18
29,36
21,30
42,63
26,74
35,56
40,90
41,62
37,73
41,42
27,22
51,17
50,40
22,65
33,72
56,25
25,37
41,78
29,59
50,52
49,52
81,78
42,63
21,25
23,48
32,18
37,56
40,24
24,70
23,83
39,58
24,21
53,27
49,44
22,23
24,42
35,28
39,43
31,53
27,35
35,26
26,41
37,48
49,43
58,59
35,17
73,44
22,82
36,33
30,53
33,27
26,75
36,84
45,17
55,49
27,34
37,90
57,40
22,38
39,25
41,40
26,39
39,85
45,44
59,41
40,37
24,63
32,56
55,77
40,66
37,60
65,79
30,29
23,37
41,67
39,20
38,49
36,36
19,66
64,51
48,84
58,33
44,27
30,49
21,40
53,26
25,90
48,68
59,27
35,41
20,31
45,82
31,51
27,63
50,59
40,59
54,45
17,17
22,30
35,22
33,88
17,22
24,83
17,17
56,72
21,65
55,38
43,32
19,17
37,43
62,52
23,25
20,48
25,35
41,83
40,74
43,83
43,85
49,66
25,74
44,25
26,43
32,47
39,75
32,39
45,54
45,79
39,47
59,36
20,42
66,55
23,65
18,17
25,20
46,46
25,18
45,37
39,53
20,21
20,31
67,33
45,47
49,44
22,38
28,55
58,29
31,47
36,25
57,69
25,80
46,35
40,84
32,39
59,61
76,46
41,50
44,38
30,25
30,88
35,57
38,21
45,63
32,72
44,22
20,34
41,87
33,72
34,31
17,18
31,49
42,50
58,24
56,34
27,37
32,33
58,76
39,19
32,67
33,70
66,65
42,19
19,64
31,60
29,36
65,52
22,56
43,59
39,65
37,50
23,45
24,24
50,72
46,54
53,32
40,83
23,23
46,27
41,53
20,27
25,27
55,55
29,63
32,24
42,54
36,24
37,82
47,29
21,24
47,58
49,73
24,33
31,18
24,29
60,65
39,31
55,21
50,21
22,21
51,82
48,52
37,77
53,88
59,18
26,37
43,21
64,39
25,71
73,31
20,18
30,32
45,72
37,77
44,22
39,18
41,22
23,45
20,39
37,55
27,42
36,28
29,76
63,35
21,22
32,38
51,38
50,88
20,43
33,22
26,27
31,52
30,25
36,43
34,57
50,75
39,38
60,80
24,44
36,59
46,42
39,40
41,57
21,30
49,62
59,69
22,24
22,17
25,87
38,32
32,47
34,30
21,85
27,47
33,18
36,51
35,27
19,65
40,84
40,75
61,44
42,74
38,52
29,90
25,45
50,40
58,21
34,54
33,72
58,47
69,23
52,87
38,38
19,55
24,29
29,43
45,75
53,64
38,21
29,30
69,35
38,34
35,83
31,49
27,44
19,26
49,54
32,53
32,30
41,20
24,59
64,19
29,32
46,72
38,41
54,78
29,24
90,42
49,26
45,23
28,83
28,27
34,54
24,24
64,75
76,57
32,35
60,77
41,46
45,57
65,43
53,22
61,65
49,44
36,48
56,75
90,75
51,33
46,85
43,56
24,54
26,19
31,32
55,43
33,48
50,44
74,62
33,61
23,27
55,41
30,51
21,68
25,54
29,28
37,62
47,80
31,75
39,58
41,29
53,58
39,48
19,73
58,28
33,22
39,66
50,54
42,33
64,88
46,28
24,19
53,76
35,72
25,23
38,30
29,54
55,61
53,49
31,41
31,54
23,67
28,22
39,45
19,20
53,48
32,49
52,60
28,25
21,23
33,35
37,55
22,28
36,54
26,42
33,49
56,40
39,56
36,34
18,19
33,54
52,22
26,64
42,45
52,30
53,57
34,54
59,64
30,77
64,40
47,40
67,33
42,50
75,52
42,42
34,55
56,41
31,53
34,38
38,25
27,56
42,37
19,27
50,53
64,33
30,38
49,59
19,64
40,21
50,81
29,90
42,25
32,39
48,47
18,45
25,23
31,53
35,87
22,22
27,78
23,47
26,64
27,31
34,19
37,25
26,25
18,17
53,42
51,49
25,81
17,17
54,72
38,51
46,27
34,66
24,74
24,25
33,54
17,17
20,30
61,68
50,47
36,39
27,49
18,17
54,41
26,30
51,42
50,53
75,64
46,42
30,59
60,28
39,51
37,67
48,43
62,38
23,30
67,38
46,79
33,57
34,32
23,19
18,19
18,23
40,52
22,28
19,21
28,68
37,74
54,35
39,23
36,65
22,19
30,18
21,63
41,84
28,35
34,33
27,32
57,57
27,73
52,24
81,21
25,64
23,44
18,29
27,22
68,46
51,60
47,54
35,38
36,56
21,72
35,54
36,79
27,68
50,78
47,56
33,32
22,22
37,51
33,42
54,36
34,34
21,41
47,87
38,43
25,74
51,54
45,31
32,31
35,26
43,54
23,42
26,76
68,44
41,66
29,51
47,37
32,62
70,31
46,51
22,87
47,71
50,64
42,45
54,63
23,36
39,32
36,40
23,22
22,28
25,63
50,79
17,17
48,18
64,58
60,44
51,29
27,19
41,52
24,17
34,23
29,29
46,42
55,37
29,82
57,41
34,74
46,46
42,32
30,68
53,35
45,42
28,51
37,29
34,27
42,57
45,90
26,57
34,63
42,17
36,58
35,25
35,40
18,18
50,32
30,69
55,65
54,25
39,43
46,37
18,20
65,48
33,33
41,48
31,38
36,87
42,63
43,68
22,21
44,52
19,23
48,27
27,85
35,34
48,22
28,70
28,27
43,52
59,21
54,71
31,68
30,74
66,39
21,35
44,88
19,43
41,19
56,45
36,52
48,57
21,90
36,61
35,71
29,25
29,24
44,47
42,42
38,28
43,53
33,84
58,44
31,48
24,19
42,44
24,20
47,50
66,75
23,22
63,32
34,22
30,33
24,25
17,17
44,61
50,56
40,54
21,42
47,53
37,32
49,78
40,41
28,37
35,45
50,69
26,61
23,31
53,31
42,28
62,24
44,42
35,46
19,32
31,21
39,18
18,18
40,32
31,88
49,43
32,49
59,54
25,64
36,54
30,79
36,87
35,65
29,73
57,19
39,61
37,25
18,24
71,41
33,72
61,24
32,40
43,38
38,57
61,25
37,53
32,71
74,54
43,44
51,22
33,82
42,75
46,65
33,85
43,34
48,38
22,51
39,51
42,38
28,52
30,24
24,50
22,64
44,54
30,40
26,33
30,36
47,34
23,56
42,28
41,43
19,26
30,51
36,37
24,74
42,24
44,47
40,53
34,37
56,90
44,49
27,84
20,78
23,36
40,77
26,24
64,64
38,40
26,19
33,28
41,50
19,18
32,75
51,74
34,24
33,26
47,51
20,70
24,55
36,51
41,30
24,75
33,48
20,23
62,40
46,37
50,74
63,41
52,39
20,45
44,46
26,24
40,35
57,25
26,70
30,19
26,35
44,64
51,63
47,19
26,66
33,77
52,69
24,68
20,26
30,70
46,53
21,34
42,34
39,62
37,56
52,85
32,40
53,46
23,21
56,83
51,78
47,52
52,40
25,39
30,28
38,34
17,45
40,20
46,47
40,77
49,39
48,75
30,76
50,44
63,32
36,20
35,71
50,83
46,58
63,20
25,44
32,51
21,19
51,38
25,30
67,46
24,38
46,85
25,27
18,43
71,73
49,75
54,51
51,22
24,83
34,50
36,46
19,67
41,61
45,83
36,46
33,74
40,75
39,52
42,30
27,46
41,81
25,52
41,82
23,66
23,52
36,28
29,19
38,30
48,21
18,25
30,47
30,46
24,63
36,62
42,85
48,64
24,19
20,40
30,37
46,34
19,30
47,84
29,68
69,46
57,34
18,87
44,87
30,33
25,54
43,54
58,18
44,46
69,79
28,50
38,35
51,76
38,55
58,36
37,73
62,88
53,78
49,43
50,75
41,39
22,17
70,72
33,51
40,55
67,66
53,38
55,27
26,25
33,61
53,85
18,19
31,33
41,40
43,84
67,63
51,41
53,27
22,83
22,36
31,75
55,61
63,78
20,29
34,19
60,37
47,61
40,80
33,33
27,88
37,25
69,40
64,52
37,40
21,81
29,88
36,59
46,78
28,85
34,58
40,54
52,83
30,43
62,57
39,33
28,23
24,39
53,56
34,32
34,17
26,75
37,41
47,30
60,81
50,17
38,26
27,39
26,22
42,88
39,81
25,83
23,84
28,43
27,26
36,32
42,24
34,81
35,66
26,26
53,58
18,52
61,70
44,17
44,41
61,60
71,49
55,50
33,29
30,24
42,40
26,88
43,79
50,79
46,26
25,25
28,70
22,29
39,46
23,25
45,46
31,37
37,26
58,42
35,80
45,18
33,28
29,46
56,33
32,29
57,42
18,17
24,17
32,70
26,83
45,58
42,64
27,19
35,43
24,75
28,67
20,50
22,67
23,71
44,74
52,24
45,51
24,71
45,85
31,90
37,85
21,74
33,50
21,76
37,47
84,33
52,44
44,84
38,68
50,43
38,40
21,37
41,76
38,52
62,76
47,68
58,18
30,35
33,62
23,35
56,63
55,46
37,59
66,74
18,17
20,46
43,44
54,52
27,59
50,39
23,76
26,35
23,17
28,72
57,37
35,85
19,26
27,42
62,69
80,32
34,66
52,63
41,34
60,28
54,71
26,68
74,36
50,24
18,76
25,51
23,40
36,63
29,31
46,57
43,26
32,35
31,45
37,75
25,43
47,45
38,58
43,31
43,58
20,54
36,63
38,48
25,84
51,30
49,35
27,49
47,52
30,46
62,32
65,63
27,51
67,32
58,70
23,37
50,77
31,70
24,46
67,81
27,50
26,28
28,24
22,87
24,35
17,18
43,39
30,76
37,38
17,56
21,19
59,60
36,68
47,52
33,29
26,76
38,77
34,82
33,20
61,24
29,58
35,65
45,68
35,74
40,19
26,39
39,48
23,44
40,28
27,80
25,22
26,26
47,35
18,70
38,60
65,46
25,69
27,30
54,44
28,40
46,71
26,72
56,18
36,67
19,20
33,90
55,61
44,68
44,71
50,44
51,29
27,75
46,46
37,71
40,38
39,72
20,55
31,32
23,48
50,28
41,57
32,80
36,78
34,42
32,34
47,27
36,56
38,25
59,79
39,67
33,21
23,43
36,39
29,44
40,73
23,29
22,24
36,40
53,76
39,55
35,33
21,21
34,60
54,77
30,85
37,40
35,44
41,21
30,22
49,51
57,72
32,32
23,27
25,22
51,46
37,42
24,33
37,56
21,57
28,52
46,63
60,24
61,44
45,54
39,46
21,59
60,30
33,46
51,24
34,67
59,68
18,20
43,36
50,53
25,59
43,39
38,58
32,34
30,20
19,21
53,49
25,18
32,67
34,76
23,28
20,22
32,82
32,45
30,66
60,78
57,51
31,81
88,90
19,28
26,22
37,78
62,67
38,60
66,37
22,53
33,45
27,28
33,34
24,25
23,20
35,33
40,77
29,66
37,49
39,38
30,88
25,20
41,19
54,35
48,75
51,42
30,26
42,85
32,27
34,50
26,41
49,44
34,83
20,61
28,29
42,79
30,51
34,18
27,62
34,23
27,34
29,75
23,24
36,47
55,84
31,25
43,28
19,58
20,36
30,59
44,47
47,23
77,21
32,50
46,24
37,19
63,66
25,88
41,83
51,28
36,88
50,46
27,49
35,37
29,84
45,38
18,17
20,21
29,76
40,66
41,34
24,61
70,40
48,69
37,45
52,27
32,44
50,71
24,22
47,49
19,44
21,90
59,19
27,37
51,39
48,53
54,62
34,40
60,61
37,58
44,50
27,52
57,68
28,28
28,51
42,20
37,43
20,22
58,44
22,85
38,24
32,54
30,62
30,73
45,46
27,56
42,48
29,79
44,49
63,41
26,76
60,36
20,58
25,78
40,56
19,67
39,29
47,72
51,53
45,20
20,18
33,88
36,36
23,25
40,57
35,31
65,40
28,40
39,30
40,48
65,65
64,77
40,65
17,17
30,41
31,20
28,28
35,83
31,79
24,23
32,31
33,43
57,50
30,68
28,36
35,83
32,54
40,82
20,63
32,53
60,74
36,87
26,38
34,17
58,43
27,52
42,33
49,34
44,90
56,57
31,47
26,59
59,29
31,33
52,80
49,18
59,52
46,43
45,78
46,34
24,67
33,53
38,57
30,76
53,20
17,17
26,27
38,87
32,32
37,73
36,46
32,19
37,18
76,22
63,43
59,24
40,54
21,77
20,19
47,84
18,80
23,29
39,82
25,62
45,37
39,73
28,62
49,48
22,22
34,35
29,52
42,21
47,80
40,20
61,42
33,34
61,36
48,88
72,43
19,52
33,58
45,73
48,23
62,37
51,60
60,34
36,33
56,47
37,68
27,38
60,62
35,38
31,41
19,36
60,52
30,76
41,87
56,40
41,42
51,36
17,17
56,65
45,51
37,46
24,54
24,48
31,17
27,48
64,81
48,17
46,80
48,72
58,71
53,37
54,48
33,20
52,62
47,48
44,50
23,38
24,85
45,34
39,65
36,69
36,85
59,84
63,65
20,48
36,35
20,83
56,56
59,27
21,75
36,25
41,73
23,29
17,66
27,46
24,54
27,70
23,19
43,31
17,18
43,22
53,42
32,39
24,32
20,52
55,65
33,36
47,65
58,38
38,56
21,18
37,61
46,37
54,82
36,28
58,83
37,36
42,51
44,44
59,37
35,32
31,38
31,80
18,88
34,74
45,19
68,51
43,21
23,64
26,23
44,38
36,44
18,17
39,53
25,74
43,43
23,22
32,68
43,48
18,64
30,26
25,30
40,51
20,17
25,17
26,60
41,41
41,47
36,45
45,33
41,26
40,36
54,39
18,36
40,42
31,46
69,62
40,28
28,68
36,41
20,49
42,42
45,80
36,33
30,71
17,69
43,32
58,79
63,38
19,34
18,18
45,30
26,53
32,26
30,21
20,19
