y_true,y_pred
43,30
44,39
38,36
26,27
31,25
37,43
32,26
27,33
50,35
31,31
42,43
52,38
36,34
36,41
45,58
32,33
19,39
50,33
60,17
28,34
23,23
18,39
46,23
22,35
51,46
21,36
35,22
48,23
18,20
39,59
25,61
34,26
44,32
24,40
20,28
36,31
31,35
62,37
25,34
21,31
31,33
20,31
48,23
54,35
72,37
23,36
44,38
44,23
25,23
33,17
53,23
46,25
38,35
67,29
24,35
36,35
42,25
45,37
24,36
54,40
47,36
39,30
42,46
34,44
24,27
32,31
40,36
44,28
44,43
21,34
38,34
28,32
32,26
29,20
41,44
37,40
19,23
37,37
45,47
57,44
37,36
48,32
33,48
41,38
32,33
19,36
60,25
44,39
39,36
50,20
52,23
73,38
23,40
36,34
33,28
28,35
40,28
48,20
41,35
35,35
28,23
57,31
36,36
20,23
21,37
24,37
32,33
21,38
54,31
26,27
39,39
38,35
26,33
46,28
36,21
42,30
19,33
27,35
57,33
19,33
42,35
26,28
23,41
57,37
21,21
26,33
21,37
31,23
57,36
27,25
37,28
35,33
50,34
28,31
34,36
26,38
51,19
31,31
43,45
34,31
30,33
34,21
45,38
22,24
27,36
54,36
20,33
31,24
32,37
24,31
17,21
29,36
36,33
17,23
21,20
19,23
22,23
51,27
37,29
21,36
22,35
56,62
33,41
41,34
34,23
51,27
35,21
34,41
22,29
47,30
25,28
33,20
47,26
36,43
52,38
55,29
38,46
33,35
39,28
32,25
53,37
60,33
47,33
40,38
32,21
32,22
19,35
28,25
28,24
20,25
33,43
43,34
32,34
26,23
32,36
47,28
73,33
39,20
37,36
47,19
35,35
58,41
47,34
53,17
60,30
43,35
43,32
18,23
20,24
39,36
21,33
33,41
56,41
24,29
40,31
41,33
70,23
26,36
60,25
28,36
23,29
75,36
22,33
52,23
30,36
56,27
30,34
43,33
50,38
34,25
29,25
39,31
21,29
45,32
48,35
57,36
34,34
42,34
74,23
38,29
20,31
40,31
27,33
51,34
28,35
49,26
29,31
33,39
51,41
38,28
46,24
56,38
52,35
56,36
54,17
46,29
27,39
46,25
30,20
60,41
36,32
33,31
46,41
39,25
49,17
32,38
31,30
72,31
49,38
38,36
29,31
40,30
33,20
43,34
29,23
52,39
49,33
31,33
52,41
45,17
46,40
64,38
52,40
31,30
25,33
34,35
43,36
29,27
25,45
25,23
26,42
35,36
17,31
52,34
55,33
42,41
40,34
30,31
20,29
72,27
30,36
58,45
36,55
73,35
46,36
31,34
61,35
35,33
36,23
39,33
45,36
52,46
34,35
54,25
50,34
47,36
39,27
43,36
25,36
20,23
25,23
29,42
27,36
53,39
30,24
51,40
38,35
24,24
29,39
49,36
22,23
35,59
35,38
22,34
36,35
25,23
42,29
50,33
54,33
24,23
22,26
38,41
34,40
21,33
38,35
40,36
54,23
48,36
33,34
21,22
23,59
27,31
40,40
54,63
18,37
46,23
46,37
53,42
46,35
36,34
56,33
34,31
62,34
33,38
46,42
44,34
22,31
28,37
40,33
40,36
23,33
41,31
36,32
47,35
28,31
44,34
59,27
32,34
37,38
43,23
49,32
54,28
27,23
64,24
33,17
25,26
26,28
29,34
36,36
57,88
51,37
49,40
38,33
31,33
33,36
32,35
63,31
50,33
64,30
52,40
43,35
55,38
32,37
31,34
39,41
49,23
41,33
37,33
33,36
32,77
18,46
53,42
21,25
42,36
61,37
34,30
20,33
21,28
22,25
61,40
31,47
47,67
32,30
42,33
26,24
44,42
32,33
58,23
45,24
43,31
39,41
20,23
55,30
34,23
43,31
40,38
42,32
47,38
45,21
25,19
60,17
40,29
29,36
44,35
21,36
21,25
22,45
25,46
31,36
28,23
26,42
21,31
31,38
25,33
44,41
48,37
52,33
40,35
38,30
36,33
20,28
34,28
43,31
18,28
37,36
30,34
59,69
21,31
51,36
23,23
49,38
42,29
34,42
58,31
45,31
29,35
58,33
49,36
29,42
46,57
57,60
65,31
47,40
37,29
48,33
30,35
36,25
32,27
40,36
34,33
59,29
51,70
33,36
25,23
30,25
56,34
66,23
28,33
53,31
81,38
25,36
22,31
55,44
27,32
43,24
54,38
43,23
53,34
18,36
48,32
45,25
29,39
27,26
59,25
33,42
26,36
27,36
55,33
26,36
48,35
38,31
39,30
33,27
44,35
27,36
38,23
24,37
41,36
23,26
30,40
27,33
22,37
24,23
28,23
36,42
47,33
50,35
46,30
36,31
27,23
74,33
32,35
44,36
41,23
22,33
28,33
40,36
66,26
38,21
28,33
56,36
17,34
19,22
32,31
40,36
37,35
48,23
28,37
60,33
31,39
61,25
31,31
26,31
36,33
61,55
57,38
36,27
24,20
62,35
62,46
28,23
38,32
57,25
20,33
36,41
45,41
21,35
40,40
32,35
25,34
23,23
23,23
40,35
37,35
42,36
42,36
63,31
56,34
41,33
59,36
47,32
22,29
42,33
54,25
18,23
19,28
72,21
56,61
34,40
31,25
62,23
68,38
29,38
38,46
49,36
37,33
39,24
34,49
65,35
49,34
54,33
47,50
28,33
21,31
35,38
30,36
21,23
20,20
25,36
27,31
35,43
37,30
33,33
39,31
58,35
42,40
30,30
17,31
33,36
39,34
29,31
29,30
66,34
44,45
26,35
56,38
53,36
37,30
45,38
31,47
32,40
17,19
50,41
38,27
26,74
26,31
32,37
27,35
27,21
18,34
51,39
27,31
29,20
30,33
42,36
25,35
43,38
35,42
37,36
30,23
20,36
28,23
41,33
34,25
48,37
36,24
40,88
42,30
42,32
35,24
39,35
39,28
62,33
59,29
17,25
29,37
74,39
31,24
56,35
46,33
46,36
46,45
41,33
40,33
22,29
29,35
67,81
34,31
43,37
35,28
38,36
48,36
46,35
51,40
31,24
36,36
29,34
26,32
40,36
33,38
22,23
33,29
48,25
46,42
41,35
31,23
26,25
57,28
26,23
41,33
30,33
57,21
32,35
20,36
29,47
20,40
28,23
29,35
26,34
44,37
41,25
41,41
37,28
57,37
46,36
54,20
45,24
43,28
36,38
56,79
27,30
18,33
18,29
52,36
47,41
67,31
37,38
53,33
24,31
63,32
28,38
45,30
65,40
40,36
39,31
31,36
28,32
46,46
40,36
31,36
70,24
26,20
28,33
34,40
30,33
33,26
57,28
26,72
37,31
45,38
45,24
34,33
39,25
28,33
40,83
45,31
22,30
49,34
50,39
30,36
25,26
24,23
27,33
43,41
38,31
31,47
37,36
42,28
32,40
38,33
26,31
19,35
28,31
28,35
47,88
24,20
51,23
38,23
18,35
18,31
20,33
75,30
36,35
24,24
42,36
44,30
34,31
44,39
40,31
31,60
71,34
42,36
31,36
23,31
42,24
29,38
33,34
32,33
39,33
29,25
22,38
47,38
40,39
28,30
58,36
29,83
27,32
28,37
45,35
34,31
36,36
41,33
26,34
47,30
36,31
58,28
25,34
19,36
43,36
65,38
31,38
26,23
32,34
46,37
34,24
27,33
57,23
32,23
23,22
30,24
27,45
29,37
36,29
41,36
38,28
50,73
66,31
54,34
22,36
21,31
64,36
21,31
17,18
42,35
23,23
43,24
24,31
49,36
48,40
62,36
30,28
27,33
37,33
33,58
31,41
63,33
50,27
34,60
41,37
40,34
60,38
51,32
39,40
44,25
41,54
26,23
66,34
39,35
20,31
19,32
29,23
40,41
33,36
51,45
55,35
68,17
21,25
37,34
37,25
23,23
22,25
47,34
39,36
42,33
59,23
39,33
50,40
30,31
30,31
41,38
20,23
40,43
56,22
39,25
17,23
42,22
54,19
34,36
42,36
46,29
50,38
67,43
71,37
30,37
28,38
38,33
31,18
45,25
37,34
64,36
48,56
43,36
48,37
44,36
21,73
19,23
37,39
47,25
38,41
34,44
45,18
61,36
39,37
46,34
34,58
25,24
21,33
31,31
27,33
45,63
45,33
36,43
42,33
62,37
32,41
53,42
36,36
35,33
32,46
23,23
29,35
38,32
69,21
30,23
24,23
27,30
42,28
26,42
30,35
33,47
53,38
53,28
53,40
54,38
57,41
22,31
26,33
62,19
37,80
35,37
24,39
23,32
35,37
29,40
42,33
42,29
33,38
66,45
33,33
33,71
63,55
27,37
56,31
49,33
34,38
28,36
68,29
41,25
33,33
43,40
46,36
19,33
30,36
29,33
18,21
23,29
59,35
25,19
59,59
77,28
48,28
19,40
33,35
42,40
43,49
28,38
64,41
37,29
27,23
43,36
32,76
25,31
35,31
41,36
30,33
19,18
51,33
41,36
53,34
50,35
23,35
38,35
48,32
67,33
34,41
63,38
23,24
49,33
65,66
24,23
22,31
20,44
26,31
31,29
52,35
28,33
42,36
50,31
74,24
50,36
49,31
22,25
50,53
28,29
35,45
22,23
28,22
50,36
42,30
19,29
18,23
17,20
52,55
51,17
37,25
39,79
36,36
29,33
66,34
60,33
43,33
18,34
45,25
26,23
47,34
43,33
52,27
60,56
18,36
38,33
30,35
54,25
50,63
31,35
60,23
20,23
39,35
33,17
47,35
27,39
46,47
28,30
21,25
35,36
60,27
26,38
81,45
31,36
31,61
51,41
37,33
36,33
47,23
57,40
23,23
36,38
52,23
27,33
24,37
43,33
32,33
37,35
23,36
47,35
41,36
35,32
89,38
61,38
47,18
33,62
29,43
17,34
53,36
44,34
61,42
43,23
44,36
47,36
23,38
66,30
41,35
37,34
23,36
46,35
39,38
46,31
62,39
27,19
32,33
46,71
54,31
37,29
21,23
19,27
41,35
47,36
55,66
32,34
41,38
69,27
32,41
27,23
35,36
33,85
43,32
34,33
31,36
57,33
18,22
46,29
52,38
35,23
42,41
44,59
17,31
29,47
45,34
21,21
25,22
20,36
32,36
38,37
52,43
52,31
32,35
40,28
24,25
18,21
75,33
23,28
67,31
43,25
45,31
17,27
32,31
44,24
28,23
46,41
37,34
67,41
41,25
20,32
48,37
25,36
17,19
37,41
25,53
41,42
23,33
42,23
38,34
51,32
28,38
51,28
33,60
25,34
52,35
35,73
56,79
38,38
32,43
38,46
45,43
53,59
25,23
64,19
35,34
27,23
27,35
42,36
62,44
55,33
18,23
53,34
36,33
28,32
48,61
27,25
32,30
31,33
22,32
47,31
51,41
28,23
29,35
36,33
41,79
37,32
34,80
19,29
60,36
19,25
56,36
56,36
35,33
36,33
20,31
46,21
27,35
27,33
32,38
23,31
18,23
53,33
38,28
19,23
24,40
58,23
31,28
33,23
23,20
22,41
39,25
27,35
53,32
27,25
47,24
49,38
50,31
52,57
56,40
46,34
31,23
44,29
19,23
30,29
64,78
44,31
45,23
23,24
27,19
27,35
23,41
52,17
45,47
19,34
29,24
58,28
70,23
17,31
39,35
35,35
27,75
62,24
26,23
38,34
37,35
53,23
36,33
63,36
47,38
43,33
21,21
40,33
22,33
40,31
38,29
21,23
20,24
31,36
65,76
43,52
54,70
26,47
23,43
46,41
23,23
24,51
44,25
25,32
38,24
64,36
28,45
30,31
52,35
44,35
38,47
29,35
47,31
31,39
23,41
23,30
21,33
44,34
39,29
77,31
49,27
50,23
63,33
31,33
30,23
25,38
36,36
62,36
24,33
33,33
44,34
28,47
51,36
31,33
40,23
17,18
40,44
35,33
38,35
53,42
18,36
51,38
21,32
53,38
42,42
47,35
44,36
28,35
28,40
26,34
33,38
51,30
41,30
30,24
25,37
55,40
30,27
52,23
28,34
22,23
44,33
28,31
22,32
47,36
43,32
24,36
57,26
39,23
38,41
48,36
48,42
53,23
44,33
49,26
20,38
25,36
55,38
33,31
30,71
22,33
30,33
29,34
21,31
28,29
44,33
45,26
45,32
35,29
25,33
49,33
27,34
31,42
45,23
60,30
63,28
23,81
29,45
27,33
40,33
24,34
44,31
20,24
44,33
42,39
43,84
32,20
34,37
41,36
49,39
43,30
43,36
32,20
35,34
48,36
64,34
44,37
30,35
19,38
76,35
35,23
47,37
34,36
55,36
39,23
64,18
47,24
25,36
21,36
49,36
22,23
36,28
28,37
34,35
18,37
31,32
54,37
45,17
36,29
39,20
24,27
53,23
30,27
49,31
19,25
34,55
46,24
33,34
36,21
33,29
45,30
34,35
37,36
23,23
37,36
17,23
27,40
34,36
37,20
45,41
24,35
42,36
33,41
59,37
36,33
45,38
32,33
35,33
37,37
33,33
20,28
39,33
36,36
32,28
44,46
35,34
38,34
50,55
53,40
32,34
22,27
21,31
32,33
31,55
48,56
33,35
19,28
20,33
38,38
25,36
38,29
51,31
37,38
29,79
21,34
42,37
26,17
35,39
40,55
41,33
37,43
41,28
27,25
51,38
50,38
22,36
33,44
56,31
25,34
41,28
29,36
50,20
49,29
81,23
42,37
21,34
23,23
32,27
37,36
40,69
24,25
23,23
39,33
24,23
53,34
49,33
22,38
24,23
35,46
39,33
31,25
27,25
35,43
26,31
37,41
49,33
58,41
35,26
73,35
22,33
36,34
30,42
33,25
26,31
36,33
45,21
55,38
27,40
37,24
57,64
22,42
39,32
41,44
26,23
39,34
45,38
59,34
40,46
24,29
32,34
55,33
40,23
37,34
65,36
30,23
23,21
41,33
39,37
38,37
36,20
19,33
64,31
48,36
58,23
44,35
30,21
21,38
53,22
25,20
48,24
59,17
35,33
20,31
45,25
31,30
27,25
50,40
40,24
54,41
17,19
22,33
35,35
33,35
17,24
24,18
17,22
56,23
21,24
55,41
43,24
19,23
37,33
62,25
23,23
20,33
25,35
41,35
40,36
43,31
43,34
49,44
25,37
44,33
26,32
32,23
39,32
32,36
45,23
45,45
39,25
59,38
20,25
66,34
23,20
18,34
25,36
46,36
25,36
45,41
39,34
20,23
20,33
67,31
45,36
49,31
22,32
28,20
58,51
31,31
36,23
57,17
25,23
46,33
40,33
32,30
59,29
76,30
41,23
44,36
30,35
30,33
35,23
38,35
45,34
32,40
44,35
20,23
41,39
33,34
34,23
17,35
31,24
42,24
58,33
56,35
27,30
32,35
58,42
39,40
32,33
33,29
66,28
42,23
19,33
31,46
29,85
65,27
22,41
43,33
39,36
37,36
23,36
24,34
50,24
46,75
53,36
40,27
23,44
46,38
41,41
20,23
25,32
55,20
29,28
32,25
42,36
36,33
37,17
47,29
21,49
47,39
49,35
24,23
31,36
24,23
60,31
39,36
55,41
50,36
22,20
51,31
48,25
37,35
53,41
59,35
26,33
43,36
64,37
25,23
73,36
20,18
30,36
45,35
37,40
44,20
39,38
41,36
23,26
20,65
37,44
27,33
36,28
29,41
63,23
21,23
32,35
51,36
50,35
20,25
33,27
26,36
31,36
30,39
36,36
34,35
50,29
39,31
60,23
24,21
36,45
46,40
39,38
41,76
21,33
49,23
59,37
22,34
22,31
25,23
38,41
32,29
34,36
21,22
27,31
33,23
36,36
35,24
19,31
40,38
40,33
61,31
42,40
38,42
29,36
25,77
50,31
58,33
34,25
33,35
58,23
69,35
52,36
38,31
19,23
24,25
29,25
45,20
53,37
38,35
29,33
69,34
38,38
35,25
31,34
27,29
19,18
49,36
32,29
32,21
41,37
24,31
64,31
29,32
46,34
38,23
54,23
29,33
90,20
49,23
45,34
28,81
28,25
34,36
24,23
64,36
76,32
32,43
60,36
41,36
45,17
65,45
53,41
61,42
49,58
36,33
56,39
90,23
51,31
46,36
43,41
24,37
26,18
31,36
55,35
33,28
50,23
74,37
33,29
23,31
55,33
30,23
21,34
25,84
29,30
37,23
47,34
31,28
39,33
41,31
53,36
39,22
19,36
58,33
33,34
39,31
50,33
42,25
64,17
46,41
24,25
53,45
35,24
25,33
38,36
29,36
55,32
53,26
31,23
31,34
23,38
28,23
39,35
19,23
53,38
32,39
52,33
28,47
21,24
33,71
37,31
22,33
36,31
26,27
33,36
56,36
39,70
36,23
18,39
33,25
52,36
26,36
42,43
52,31
53,33
34,38
59,29
30,24
64,34
47,33
67,31
42,22
75,23
42,33
34,38
56,33
31,46
34,23
38,35
27,32
42,27
19,31
50,26
64,37
30,36
49,33
19,23
40,33
50,34
29,46
42,40
32,36
48,45
18,29
25,40
31,30
35,34
22,23
27,33
23,25
26,23
27,17
34,27
37,23
26,36
18,36
53,43
51,36
25,28
17,23
54,23
38,31
46,34
34,37
24,34
24,39
33,43
17,37
20,32
61,21
50,32
36,31
27,34
18,35
54,37
26,37
51,30
50,34
75,40
46,80
30,23
60,17
39,38
37,41
48,34
62,33
23,23
67,31
46,31
33,33
34,29
23,23
18,33
18,38
40,36
22,23
19,27
28,38
37,40
54,35
39,17
36,38
22,34
30,28
21,21
41,36
28,23
34,37
27,46
57,24
27,35
52,32
81,33
25,34
23,23
18,35
27,23
68,34
51,18
47,44
35,23
36,18
21,23
35,37
36,38
27,28
50,38
47,31
33,30
22,24
37,33
33,36
54,50
34,31
21,24
47,42
38,34
25,35
51,36
45,35
32,23
35,22
43,24
23,30
26,67
68,33
41,35
29,28
47,34
32,31
70,39
46,31
22,35
47,35
50,38
42,39
54,28
23,24
39,46
36,39
23,23
22,34
25,28
50,36
17,20
48,18
64,23
60,36
51,45
27,19
41,40
24,28
34,28
29,25
46,33
55,69
29,31
57,39
34,23
46,36
42,35
30,36
53,35
45,42
28,32
37,33
34,23
42,41
45,34
26,35
34,23
42,36
36,35
35,33
35,35
18,23
50,23
30,36
55,33
54,24
39,36
46,36
18,32
65,33
33,31
41,41
31,25
36,37
42,41
43,37
22,21
44,34
19,46
48,33
27,36
35,31
48,34
28,36
28,34
43,31
59,25
54,33
31,33
30,28
66,32
21,31
44,28
19,34
41,40
56,33
36,41
48,40
21,22
36,36
35,30
29,33
29,25
44,23
42,41
38,35
43,46
33,44
58,30
31,35
24,25
42,36
24,29
47,33
66,40
23,23
63,39
34,36
30,33
24,28
17,18
44,34
50,35
40,38
21,25
47,36
37,37
49,36
40,36
28,38
35,36
50,33
26,23
23,26
53,33
42,33
62,36
44,36
35,32
19,43
31,23
39,21
18,24
40,25
31,31
49,23
32,36
59,29
25,38
36,42
30,34
36,25
35,33
29,33
57,41
39,35
37,37
18,20
71,67
33,38
61,28
32,41
43,23
38,30
61,38
37,33
32,34
74,17
43,39
51,39
33,27
42,33
46,36
33,28
43,43
48,23
22,35
39,28
42,42
28,33
30,31
24,35
22,23
44,33
30,31
26,35
30,41
47,46
23,25
42,44
41,38
19,23
30,32
36,65
24,33
42,33
44,39
40,22
34,35
56,45
44,33
27,23
20,34
23,34
40,30
26,23
64,36
38,38
26,35
33,35
41,34
19,31
32,35
51,35
34,38
33,36
47,37
20,31
24,20
36,42
41,36
24,35
33,36
20,33
62,34
46,24
50,29
63,36
52,30
20,23
44,29
26,31
40,36
57,23
26,23
30,20
26,20
44,40
51,21
47,38
26,23
33,35
52,34
24,29
20,19
30,33
46,47
21,31
42,55
39,29
37,20
52,31
32,36
53,38
23,34
56,39
51,24
47,35
52,40
25,45
30,34
38,35
17,21
40,40
46,27
40,31
49,35
48,31
30,33
50,38
63,40
36,33
35,35
50,43
46,38
63,36
25,35
32,41
21,34
51,38
25,29
67,34
24,33
46,21
25,39
18,33
71,17
49,37
54,39
51,32
24,30
34,34
36,19
19,23
41,23
45,23
36,31
33,32
40,40
39,36
42,34
27,33
41,23
25,33
41,17
23,30
23,31
36,27
29,40
38,40
48,33
18,40
30,65
30,36
24,33
36,25
42,23
48,20
24,68
20,30
30,28
46,33
19,27
47,29
29,33
69,35
57,20
18,29
44,31
30,28
25,35
43,40
58,21
44,23
69,41
28,35
38,29
51,43
38,39
58,31
37,28
62,28
53,36
49,40
50,37
41,31
22,33
70,25
33,37
40,38
67,35
53,41
55,41
26,25
33,35
53,75
18,35
31,23
41,31
43,18
67,35
51,37
53,23
22,74
22,31
31,23
55,41
63,41
20,29
34,43
60,33
47,33
40,46
33,34
27,33
37,34
69,30
64,23
37,44
21,27
29,38
36,29
46,34
28,31
34,38
40,38
52,23
30,38
62,34
39,25
28,23
24,39
53,31
34,33
34,31
26,33
37,60
47,88
60,49
50,35
38,37
27,54
26,23
42,40
39,33
25,24
23,25
28,40
27,48
36,33
42,23
34,33
35,36
26,33
53,34
18,38
61,32
44,37
44,23
61,38
71,33
55,28
33,31
30,31
42,30
26,39
43,43
50,23
46,23
25,23
28,17
22,17
39,40
23,25
45,40
31,45
37,23
58,26
35,31
45,31
33,33
29,80
56,33
32,25
57,36
18,21
24,18
32,47
26,23
45,33
42,42
27,33
35,34
24,23
28,34
20,23
22,31
23,35
44,22
52,47
45,31
24,33
45,34
31,25
37,33
21,25
33,36
21,23
37,20
84,25
52,40
44,35
38,31
50,38
38,84
21,31
41,36
38,36
62,36
47,33
58,26
30,33
33,35
23,33
56,36
55,61
37,35
66,33
18,31
20,24
43,37
54,18
27,26
50,34
23,23
26,33
23,24
28,31
57,28
35,30
19,23
27,35
62,34
80,31
34,34
52,41
41,33
60,38
54,34
26,20
74,38
50,32
18,23
25,33
23,23
36,44
29,38
46,30
43,32
32,31
31,33
37,30
25,19
47,36
38,23
43,36
43,41
20,35
36,29
38,31
25,34
51,34
49,31
27,35
47,41
30,36
62,33
65,36
27,34
67,35
58,28
23,84
50,30
31,41
24,29
67,23
27,35
26,37
28,48
22,31
24,40
17,23
43,36
30,20
37,31
17,34
21,31
59,18
36,37
47,29
33,33
26,83
38,38
34,36
33,25
61,31
29,44
35,42
45,33
35,25
40,42
26,41
39,28
23,35
40,36
27,35
25,25
26,23
47,31
18,33
38,34
65,38
25,37
27,38
54,33
28,34
46,33
26,33
56,45
36,23
19,23
33,36
55,37
44,34
44,42
50,36
51,22
27,33
46,33
37,32
40,23
39,29
20,37
31,23
23,31
50,35
41,30
32,40
36,36
34,30
32,19
47,36
36,41
38,38
59,28
39,34
33,36
23,33
36,17
29,38
40,36
23,66
22,27
36,43
53,33
39,38
35,33
21,34
34,28
54,33
30,32
37,36
35,33
41,33
30,33
49,31
57,25
32,26
23,31
25,35
51,31
37,31
24,33
37,45
21,19
28,31
46,23
60,31
61,39
45,42
39,40
21,30
60,33
33,34
51,45
34,36
59,36
18,35
43,47
50,36
25,31
43,21
38,36
32,31
30,36
19,23
53,40
25,34
32,43
34,32
23,78
20,36
32,32
32,36
30,34
60,33
57,28
31,42
88,44
19,33
26,23
37,36
62,34
38,33
66,33
22,27
33,28
27,32
33,23
24,40
23,17
35,40
40,25
29,25
37,33
39,38
30,28
25,31
41,36
54,36
48,53
51,33
30,35
42,37
32,33
34,34
26,33
49,42
34,37
20,22
28,32
42,24
30,31
34,45
27,40
34,38
27,20
29,24
23,25
36,46
55,34
31,45
43,41
19,23
20,31
30,40
44,24
47,36
77,59
32,32
46,33
37,33
63,33
25,23
41,38
51,33
36,34
50,38
27,23
35,37
29,33
45,41
18,27
20,33
29,33
40,35
41,23
24,32
70,42
48,38
37,35
52,33
32,35
50,38
24,25
47,29
19,23
21,28
59,30
27,38
51,38
48,35
54,29
34,33
60,23
37,36
44,31
27,33
57,36
28,47
28,23
42,38
37,24
20,18
58,33
22,35
38,33
32,40
30,40
30,41
45,37
27,34
42,39
29,30
44,33
63,76
26,31
60,35
20,34
25,36
40,37
19,22
39,25
47,35
51,38
45,32
20,29
33,43
36,40
23,33
40,36
35,35
65,37
28,26
39,47
40,34
65,41
64,17
40,31
17,19
30,34
31,35
28,29
35,37
31,40
24,18
32,23
33,37
57,33
30,35
28,34
35,23
32,32
40,17
20,23
32,33
60,19
36,28
26,36
34,35
58,38
27,31
42,22
49,33
44,46
56,35
31,31
26,35
59,33
31,35
52,25
49,43
59,26
46,39
45,38
46,25
24,33
33,37
38,27
30,24
53,37
17,35
26,34
38,23
32,31
37,40
36,36
32,23
37,35
76,35
63,20
59,41
40,42
21,38
20,23
47,33
18,17
23,37
39,25
25,40
45,24
39,67
28,33
49,37
22,22
34,31
29,76
42,40
47,33
40,23
61,32
33,30
61,34
48,35
72,77
19,34
33,47
45,47
48,34
62,41
51,78
60,31
36,36
56,30
37,37
27,24
60,26
35,35
31,40
19,46
60,45
30,36
41,35
56,52
41,37
51,37
17,21
56,37
45,47
37,43
24,17
24,23
31,34
27,42
64,40
48,33
46,37
48,23
58,17
53,21
54,33
33,43
52,40
47,30
44,36
23,58
24,30
45,33
39,31
36,38
36,33
59,38
63,32
20,23
36,37
20,35
56,41
59,41
21,28
36,28
41,29
23,31
17,19
27,23
24,32
27,23
23,31
43,38
17,21
43,38
53,45
32,34
24,23
20,34
55,36
33,26
47,39
58,31
38,34
21,31
37,39
46,24
54,46
36,38
58,29
37,36
42,32
44,38
59,35
35,24
31,25
31,37
18,22
34,34
45,27
68,35
43,28
23,29
26,35
44,35
36,28
18,26
39,25
25,25
43,37
23,34
32,30
43,36
18,23
30,31
25,31
40,33
20,36
25,22
26,36
41,37
41,34
36,36
45,36
41,38
40,30
54,36
18,26
40,37
31,35
69,34
40,25
28,41
36,79
20,31
42,36
45,37
36,25
30,24
17,31
43,31
58,31
63,31
19,35
18,34
45,35
26,34
32,33
30,33
20,19
