y_true,y_pred
30,33
59,52
21,31
51,35
23,20
49,36
42,30
34,45
58,40
45,19
29,36
58,30
49,62
29,38
46,41
57,35
65,31
47,26
37,23
48,26
30,32
36,42
32,35
40,46
34,38
59,36
51,68
33,31
25,27
30,30
56,36
66,33
28,41
53,37
81,29
25,23
22,22
55,36
27,34
43,36
54,33
43,28
53,40
18,37
48,47
45,40
29,34
27,23
59,30
33,39
26,23
27,31
55,32
26,31
48,35
38,20
39,34
33,29
44,26
27,18
38,26
24,42
41,31
23,29
30,41
27,84
22,36
24,20
28,43
36,41
47,34
50,43
46,38
36,35
27,24
74,35
32,38
44,38
41,40
22,31
28,35
40,30
66,23
38,30
28,36
56,25
17,22
19,34
32,23
40,36
37,39
48,52
28,23
60,33
31,36
61,31
31,45
26,33
36,31
61,35
57,31
36,26
24,34
62,30
62,39
28,31
38,23
57,31
20,45
36,25
45,32
21,36
40,40
32,24
25,24
23,35
23,23
40,36
37,36
42,37
42,33
63,43
56,39
41,29
59,46
47,35
22,33
42,23
54,30
18,21
19,33
72,33
56,78
34,34
31,36
62,35
68,47
29,42
38,41
49,36
37,40
39,40
34,33
65,48
49,36
54,51
47,63
28,33
21,34
35,36
30,36
21,25
20,22
25,35
27,36
35,42
37,24
33,40
39,33
58,35
42,38
30,27
17,21
33,33
39,41
29,31
29,22
66,24
44,42
26,27
56,40
53,38
37,38
45,36
31,39
32,37
17,39
50,28
38,42
26,84
26,24
32,33
27,31
27,45
18,33
51,38
27,37
29,38
30,34
42,38
25,37
43,38
35,43
37,32
30,42
20,31
28,28
41,33
34,34
48,51
36,34
40,21
42,47
42,36
35,51
39,31
39,32
62,31
59,33
17,37
29,28
74,42
31,56
56,34
46,38
46,39
46,48
41,46
40,39
22,33
29,26
67,29
34,33
43,42
35,23
38,25
48,21
46,28
51,23
31,39
36,23
29,34
26,35
40,35
33,33
22,27
33,29
48,19
46,35
41,52
31,31
26,36
57,34
26,35
41,38
30,36
57,37
32,33
20,40
29,34
20,24
28,30
29,28
26,33
44,47
41,49
41,36
37,30
57,42
46,24
54,30
45,36
43,37
36,31
56,20
27,26
18,33
18,31
52,23
47,41
67,37
37,33
53,38
24,23
63,33
28,30
45,46
65,34
40,47
39,32
31,23
28,35
46,39
40,30
31,31
70,59
26,33
28,31
34,38
30,25
33,34
57,33
26,33
37,26
45,35
45,33
34,32
39,23
28,36
40,43
45,33
22,29
49,36
50,33
30,30
25,23
24,41
27,20
43,34
38,34
31,60
37,36
42,35
32,31
38,28
26,38
19,38
28,33
28,24
47,24
24,22
51,33
38,31
18,33
18,23
20,33
75,40
36,29
24,22
42,40
44,32
34,26
44,45
40,29
31,50
71,29
42,39
31,37
23,28
42,48
29,34
33,29
32,36
39,34
29,40
22,40
47,33
40,30
28,24
58,50
29,71
27,33
28,67
45,24
34,35
36,37
41,24
26,33
47,26
36,25
58,35
25,43
19,32
43,31
65,30
31,42
26,35
32,33
46,23
34,31
27,23
57,38
32,27
23,25
30,32
27,40
29,52
36,36
41,23
38,34
50,46
66,28
54,33
22,32
21,33
64,30
21,25
17,38
42,33
23,46
43,28
24,27
49,32
48,32
62,36
30,21
27,36
37,41
33,29
31,46
63,33
50,33
34,28
41,37
40,30
60,26
51,21
39,24
44,24
41,39
26,23
66,36
39,29
20,30
19,25
29,26
40,29
33,27
51,36
55,31
68,24
21,23
37,29
37,28
23,25
22,25
47,38
39,34
42,29
59,25
39,37
50,24
30,25
30,37
41,37
20,20
40,26
56,47
39,36
17,22
42,42
54,23
34,33
42,33
46,35
50,32
67,41
71,34
30,27
28,38
38,38
31,18
45,46
37,35
64,29
48,37
43,50
48,31
44,36
21,33
19,20
37,33
47,22
38,26
34,45
45,58
61,30
39,29
46,25
34,73
25,35
21,31
31,35
27,27
45,64
45,34
36,31
42,29
62,41
32,36
53,51
36,36
35,36
32,24
23,23
29,29
38,33
69,38
30,33
24,23
27,33
42,42
26,35
30,32
33,36
53,35
53,46
53,37
54,31
57,32
22,35
26,33
62,21
37,32
35,32
24,43
23,25
35,31
29,33
42,42
42,43
33,26
66,79
33,31
33,21
63,20
27,28
56,26
49,51
34,33
28,37
68,21
41,35
33,26
43,30
46,34
19,33
30,36
29,29
18,41
23,23
59,34
25,38
59,23
77,23
48,28
19,19
33,37
42,27
43,65
28,37
64,46
37,45
27,31
43,35
32,63
25,31
35,23
41,33
30,42
19,22
51,39
41,34
53,29
50,37
23,40
38,38
48,30
67,21
34,25
63,33
23,20
49,23
65,42
24,32
22,25
20,39
26,35
31,41
52,35
28,25
42,37
50,30
74,35
50,36
49,33
22,33
50,75
28,25
35,26
22,29
28,23
50,29
42,34
19,27
18,41
17,32
52,31
51,17
37,36
39,53
36,29
29,34
66,31
60,34
43,31
18,29
45,33
26,25
47,24
43,28
52,30
60,33
18,71
38,23
30,23
54,21
50,43
31,23
60,29
20,27
39,41
33,17
47,29
27,23
46,28
28,37
21,41
35,29
60,32
26,43
81,42
31,28
31,29
51,23
37,34
36,34
47,33
57,41
23,26
36,46
52,25
27,30
24,23
43,33
32,41
37,39
23,39
47,38
41,45
35,22
89,33
61,29
47,52
33,76
29,31
17,75
53,18
44,36
61,63
43,41
44,35
47,43
23,34
66,31
41,31
37,26
23,25
46,69
39,34
46,43
62,23
27,20
32,40
46,54
54,37
37,33
21,34
19,24
41,46
47,36
55,22
32,54
41,38
69,24
32,19
27,27
35,34
33,28
43,35
34,27
31,38
57,30
18,34
46,23
52,55
35,35
42,43
44,57
17,37
29,34
45,47
21,21
25,33
20,24
32,34
38,20
52,36
52,42
32,27
40,40
24,34
18,25
75,35
23,27
67,29
43,33
45,23
17,32
32,33
44,27
28,35
46,33
37,33
67,23
41,31
20,23
48,37
25,38
17,19
37,42
25,80
41,42
23,25
42,36
38,40
51,23
28,23
51,38
33,46
25,36
52,25
35,30
56,18
38,59
32,34
38,23
45,37
53,70
25,23
64,39
35,37
27,29
27,22
42,47
62,45
55,39
18,22
53,51
36,35
28,23
48,83
27,40
32,23
31,25
22,31
47,37
51,38
28,33
29,25
36,35
41,21
37,34
34,33
19,63
60,38
19,23
56,41
56,43
35,31
36,30
20,35
46,73
27,26
27,22
32,31
23,23
18,58
53,78
38,41
19,43
24,23
58,33
31,29
33,38
23,30
22,20
39,69
27,37
53,27
27,33
47,20
49,37
50,23
52,23
56,46
46,37
31,23
44,37
19,19
30,32
64,18
44,37
45,29
23,25
27,28
27,23
23,24
52,36
45,33
19,23
29,24
58,31
70,23
17,35
39,24
35,23
27,40
62,37
26,36
38,35
37,28
53,30
36,36
63,46
47,41
43,33
21,23
40,42
22,43
40,34
38,34
21,23
20,21
31,36
65,24
43,25
54,90
26,23
23,23
46,37
23,36
24,48
44,34
25,54
38,27
64,34
28,38
30,31
52,29
44,28
38,45
29,33
47,33
31,27
23,41
23,34
21,31
44,41
39,30
77,55
49,46
50,23
63,35
31,33
30,23
25,35
36,36
62,41
24,33
33,43
44,47
28,45
51,37
31,33
40,44
17,73
40,29
35,23
38,36
53,42
18,39
51,42
21,23
53,41
42,28
47,36
44,36
28,36
28,37
26,41
33,40
51,23
41,24
30,52
25,45
55,30
30,34
52,33
28,20
22,41
44,41
28,33
22,87
47,67
43,42
24,33
57,31
39,36
38,23
48,47
48,31
53,23
44,30
49,36
20,58
25,40
55,36
33,38
30,41
22,24
30,38
29,35
21,26
28,39
44,30
45,34
45,30
35,33
25,31
49,33
27,51
31,41
45,30
60,37
63,36
23,50
29,54
27,33
40,33
24,31
44,41
20,23
44,31
42,23
43,17
32,36
34,36
41,36
49,47
43,33
43,38
32,19
35,36
48,29
64,28
44,54
30,38
19,28
76,35
35,26
47,36
34,35
55,31
39,23
64,20
47,40
25,41
21,44
49,37
22,31
36,28
28,34
34,35
18,23
31,40
54,30
45,64
36,37
39,23
24,41
53,41
30,22
49,35
19,23
34,57
46,33
33,25
36,21
33,30
45,21
34,38
37,34
23,30
37,35
17,22
27,29
34,39
37,41
45,32
24,23
42,34
33,37
59,37
36,38
45,30
32,33
35,31
37,31
33,23
20,45
39,31
36,38
32,33
44,40
35,30
38,42
50,26
53,35
32,36
22,27
21,34
32,29
31,81
48,70
33,39
19,31
20,32
38,35
25,33
38,33
51,33
37,34
29,25
21,38
42,30
26,20
35,32
40,37
41,36
37,32
41,36
27,36
51,43
50,30
22,33
33,76
56,32
25,45
41,32
29,29
50,18
49,28
81,20
42,41
21,24
23,18
32,36
37,27
40,21
24,37
23,21
39,32
24,34
53,33
49,33
22,35
24,28
35,31
39,38
31,30
27,30
35,29
26,41
37,35
49,19
58,35
35,30
73,37
22,29
36,34
30,34
33,25
26,24
36,30
45,21
55,31
27,34
37,32
57,31
22,30
39,22
41,36
26,31
39,34
45,37
59,39
40,41
24,25
32,47
55,19
40,23
37,56
65,38
30,30
23,20
41,33
39,36
38,40
36,22
19,24
64,24
48,30
58,34
44,29
30,22
21,28
53,22
25,36
48,23
59,39
35,46
20,33
45,21
31,31
27,28
50,35
40,34
54,30
17,26
22,38
35,37
33,63
17,25
24,59
17,25
56,23
21,36
55,23
43,43
19,22
37,36
62,40
23,31
20,23
25,36
41,33
40,43
43,26
43,24
49,32
25,33
44,34
26,34
32,33
39,42
32,23
45,73
45,28
39,38
59,36
20,29
66,33
23,28
18,33
25,43
46,28
25,34
45,41
39,21
20,41
20,23
67,35
45,49
49,31
22,25
28,36
58,57
31,27
36,24
57,52
25,34
46,35
40,35
32,32
59,38
76,39
41,39
44,36
30,64
30,36
35,26
38,34
45,28
32,36
44,25
20,23
41,44
33,26
34,20
17,37
31,32
42,35
58,23
56,31
27,23
32,23
58,63
39,35
32,23
33,29
66,41
42,30
19,29
31,29
29,41
65,31
22,34
43,34
39,39
37,38
23,25
24,40
50,34
46,25
53,31
40,25
23,28
46,34
41,39
20,23
25,36
55,20
29,33
32,23
42,38
36,45
37,18
47,33
21,59
47,20
49,34
24,23
31,37
24,37
60,43
39,35
55,33
50,33
22,24
51,30
48,27
37,45
53,40
59,31
26,24
43,36
64,46
25,35
73,36
20,41
30,29
45,37
37,33
44,90
39,33
41,23
23,23
20,17
37,30
27,21
36,38
29,34
63,90
21,23
32,45
51,41
50,39
20,36
33,42
26,41
31,28
30,38
36,41
34,38
50,36
39,37
60,31
24,39
36,50
46,35
39,27
41,84
21,34
49,36
59,26
22,28
22,33
25,27
38,29
32,37
34,25
21,24
27,29
33,23
36,33
35,19
19,19
40,40
40,24
61,23
42,22
38,34
29,36
25,90
50,35
58,38
34,43
33,31
58,31
69,36
52,37
38,25
19,35
24,36
29,30
45,34
53,41
38,41
29,23
69,34
38,34
35,41
31,36
27,41
19,18
49,41
32,31
32,32
41,23
24,28
64,36
29,20
46,40
38,45
54,40
29,25
90,19
49,32
45,40
28,78
28,23
34,43
24,25
64,34
76,32
32,47
60,36
41,37
45,38
65,43
53,25
61,32
49,23
36,42
56,39
90,22
51,27
46,40
43,42
24,34
26,34
31,43
55,42
33,34
50,23
74,44
33,48
23,36
55,35
30,33
21,23
25,81
29,24
37,43
47,27
31,38
39,30
41,40
53,29
39,22
19,36
58,70
33,41
39,36
50,33
42,25
64,44
46,39
24,23
53,46
35,27
25,25
38,31
29,31
55,22
53,43
31,40
31,43
23,39
28,30
39,46
19,23
53,35
32,36
52,36
28,31
21,26
33,31
37,35
22,34
36,32
26,90
33,30
56,33
39,37
36,27
18,33
33,43
52,31
26,52
42,40
52,28
53,30
34,34
59,38
30,25
64,25
47,33
67,46
42,46
75,28
42,37
34,33
56,36
31,39
34,38
38,46
27,30
42,31
19,38
50,30
64,36
30,32
49,38
19,53
40,36
50,31
29,37
42,36
32,31
48,49
18,23
25,23
31,41
35,21
22,42
27,26
23,25
26,24
27,33
34,23
37,25
26,35
18,34
53,26
51,34
25,30
17,19
54,42
38,40
46,31
34,36
24,28
24,61
33,36
17,22
20,38
61,20
50,28
36,28
27,37
18,30
54,33
26,32
51,33
50,31
75,34
46,62
30,31
60,31
39,44
37,28
48,36
62,36
23,32
67,45
46,33
33,31
34,36
23,30
18,25
18,35
40,35
22,33
19,25
28,23
37,38
54,41
39,18
36,39
22,40
30,33
21,30
41,26
28,23
34,35
27,47
57,75
27,38
52,76
81,30
25,35
23,34
18,35
27,30
68,25
51,17
47,27
35,35
36,44
21,37
35,35
36,35
27,31
50,32
47,29
33,23
22,36
37,35
33,35
54,19
34,30
21,21
47,35
38,36
25,36
51,36
45,45
32,33
35,76
43,40
23,23
26,57
68,33
41,45
29,31
47,36
32,38
70,41
46,36
22,23
47,28
50,25
42,35
54,43
23,23
39,83
36,32
23,25
22,31
25,34
50,25
17,18
48,56
64,22
60,31
51,40
27,31
41,27
24,24
34,38
29,23
46,38
55,34
29,37
57,27
34,23
46,31
42,29
30,29
53,40
45,30
28,23
37,36
34,46
42,35
45,23
26,33
34,28
42,36
36,30
35,31
35,35
18,20
50,26
30,28
55,35
54,25
39,39
46,33
18,43
65,36
33,32
41,34
31,33
36,31
42,35
43,44
22,39
44,41
19,34
48,39
27,36
35,51
48,27
28,36
28,31
43,22
59,35
54,38
31,43
30,25
66,23
21,28
44,38
19,23
41,23
56,29
36,38
48,42
21,18
36,34
35,36
29,34
29,38
44,25
42,45
38,41
43,79
33,28
58,33
31,27
24,23
42,34
24,53
47,36
66,47
23,23
63,36
34,33
30,40
24,34
17,22
44,32
50,27
40,56
21,33
47,37
37,29
49,40
40,40
28,25
35,35
50,37
26,33
23,33
53,35
42,39
62,43
44,34
35,32
19,60
31,33
39,36
18,75
40,32
31,33
49,31
32,30
59,37
25,31
36,41
30,36
36,35
35,31
29,39
57,36
39,65
37,37
18,35
71,27
33,37
61,33
32,35
43,24
38,37
61,23
37,34
32,45
74,26
43,33
51,26
33,24
42,23
46,25
33,50
43,35
48,23
22,35
39,40
42,33
28,40
30,33
24,33
22,28
44,41
30,35
26,36
30,34
47,39
23,26
42,33
41,38
19,35
30,33
36,45
24,31
42,23
44,74
40,33
34,30
56,84
44,30
27,31
20,23
23,38
40,38
26,36
64,23
38,40
26,23
33,37
41,38
19,33
32,35
51,38
34,34
33,30
47,31
20,30
24,23
36,45
41,35
24,29
33,37
20,42
62,31
46,79
50,34
63,38
52,27
20,28
44,28
26,23
40,33
57,23
26,35
30,36
26,32
44,33
51,31
47,37
26,23
33,36
52,28
24,31
20,58
30,31
46,37
21,36
42,34
39,38
37,31
52,39
32,31
53,28
23,38
56,23
51,27
47,39
52,34
25,56
30,39
38,33
17,33
40,57
46,34
40,23
49,34
48,36
30,23
50,41
63,25
36,24
35,23
50,36
46,43
63,25
25,24
32,40
21,36
51,33
25,35
67,23
24,31
46,34
25,44
18,36
71,36
49,36
54,28
51,33
24,41
34,41
36,34
19,29
41,26
45,23
36,33
33,21
40,31
39,35
42,33
27,57
41,36
25,35
41,37
23,30
23,35
36,40
29,33
38,23
48,27
18,34
30,66
30,47
24,29
36,24
42,45
48,61
24,19
20,40
30,33
46,23
19,24
47,37
29,22
69,36
57,18
18,26
44,46
30,24
25,28
43,34
58,34
44,27
69,46
28,33
38,25
51,40
38,27
58,33
37,33
62,35
53,26
49,32
50,24
41,36
22,36
70,33
33,78
40,46
67,41
53,29
55,23
26,33
33,38
53,57
18,36
31,26
41,37
43,80
67,29
51,46
53,33
22,38
22,25
31,21
55,36
63,33
20,27
34,44
60,36
47,35
40,27
33,42
27,29
37,23
69,38
64,23
37,47
21,23
29,31
36,30
46,48
28,51
34,32
40,36
52,23
30,33
62,36
39,35
28,39
24,27
53,34
34,28
34,28
26,36
37,74
47,17
60,30
50,38
38,71
27,34
26,40
42,42
39,31
25,35
23,23
28,33
27,33
36,47
42,23
34,30
35,43
26,27
53,36
18,37
61,24
44,46
44,36
61,34
71,36
55,31
33,31
30,32
42,33
26,72
43,38
50,32
46,23
25,27
28,17
22,74
39,41
23,25
45,36
31,43
37,30
58,45
35,23
45,43
33,23
29,50
56,23
32,44
57,24
18,26
24,43
32,49
26,27
45,21
42,36
27,31
35,20
24,24
28,19
20,27
22,29
23,39
44,41
52,17
45,31
24,23
45,36
31,38
37,41
21,27
33,36
21,23
37,33
84,28
52,37
44,37
38,34
50,36
38,26
21,31
41,31
38,34
62,38
47,25
58,35
30,37
33,37
23,36
56,41
55,26
37,36
66,23
18,38
20,23
43,31
54,53
27,25
50,23
23,23
26,38
23,28
28,33
57,35
35,32
19,27
27,23
62,34
80,23
34,36
52,37
41,35
60,34
54,34
26,31
74,35
50,35
18,23
25,36
23,38
36,66
29,47
46,26
43,47
32,34
31,21
37,25
25,25
47,34
38,45
43,33
43,28
20,36
36,46
38,32
25,36
51,24
49,42
27,34
47,41
30,37
62,46
65,36
27,32
67,31
58,36
23,73
50,29
31,30
24,28
67,31
27,36
26,24
28,46
22,32
24,34
17,33
43,35
30,28
37,43
17,29
21,32
59,18
36,42
47,22
33,39
26,32
38,40
34,36
33,31
61,37
29,28
35,43
45,37
35,49
40,33
26,73
39,55
23,35
40,24
27,41
25,58
26,25
47,25
18,31
38,42
65,29
25,65
27,38
54,34
28,33
46,36
26,25
56,19
36,24
19,23
33,36
55,35
44,36
44,28
50,31
51,22
27,35
46,41
37,43
40,31
39,33
20,36
31,23
23,25
50,35
41,27
32,35
36,36
34,31
32,49
47,38
36,41
38,42
59,22
39,79
33,31
23,25
36,33
29,36
40,35
23,18
22,25
36,29
53,34
39,40
35,33
21,25
34,44
54,41
30,23
37,40
35,40
41,37
30,38
49,35
57,35
32,25
23,32
25,24
51,23
37,40
24,23
37,38
21,23
28,24
46,34
60,31
61,40
45,40
39,24
21,33
60,31
33,36
51,39
34,42
59,34
18,31
43,33
50,33
25,23
43,26
38,36
32,33
30,34
19,34
53,40
25,28
32,35
34,30
23,57
20,31
32,23
32,29
30,23
60,30
57,33
31,37
88,38
19,23
26,23
37,33
62,36
38,23
66,36
22,47
33,21
27,33
33,30
24,34
23,46
35,28
40,25
29,36
37,23
39,32
30,25
25,31
41,35
54,24
48,55
51,40
30,34
42,43
32,41
34,23
26,30
49,38
34,34
20,28
28,33
42,20
30,33
34,35
27,30
34,33
27,39
29,26
23,37
36,30
55,32
31,33
43,44
19,38
20,33
30,23
44,38
47,35
77,23
32,36
46,31
37,31
63,26
25,20
41,33
51,31
36,32
50,32
27,38
35,41
29,34
45,34
18,18
20,35
29,37
40,27
41,36
24,39
70,31
48,38
37,35
52,36
32,29
50,44
24,26
47,33
19,36
21,27
59,33
27,36
51,30
48,35
54,36
34,23
60,34
37,23
44,39
27,42
57,33
28,23
28,28
42,31
37,50
20,37
58,38
22,25
38,25
32,28
30,36
30,40
45,41
27,33
42,44
29,36
44,23
63,34
26,34
60,28
20,22
25,33
40,23
19,43
39,20
47,38
51,20
45,31
20,33
33,36
36,39
23,31
40,26
35,31
65,66
28,34
39,35
40,36
65,40
64,17
40,21
17,18
30,36
31,33
28,32
35,40
31,31
24,54
32,33
33,34
57,59
30,33
28,34
35,23
32,34
40,28
20,21
32,21
60,32
36,34
26,33
34,40
58,36
27,27
42,56
49,27
44,46
56,38
31,36
26,33
59,38
31,22
52,26
49,53
59,35
46,34
45,41
46,45
24,38
33,36
38,49
30,25
53,34
17,33
26,33
38,30
32,44
37,23
36,41
32,41
37,23
76,24
63,41
59,32
40,38
21,40
20,22
47,41
18,27
23,25
39,31
25,36
45,76
39,62
28,42
49,46
22,22
34,33
29,26
42,33
47,70
40,23
61,18
33,34
61,37
48,36
72,77
19,45
33,52
45,18
48,39
62,19
51,36
60,36
36,23
56,38
37,39
27,38
60,30
35,54
31,40
19,45
60,39
30,31
41,37
56,35
41,33
51,35
17,30
56,29
45,39
37,47
24,47
24,35
31,21
27,32
64,40
48,22
46,35
48,31
58,33
53,25
54,31
33,53
52,35
47,22
44,35
23,34
24,33
45,31
39,31
36,31
36,22
59,34
63,33
20,24
36,40
20,37
56,57
59,35
21,30
36,26
41,40
23,31
17,35
27,32
24,20
27,37
23,36
43,36
17,20
43,33
53,34
32,31
24,38
20,38
55,42
33,35
47,45
58,31
38,38
21,34
37,45
46,24
54,40
36,27
58,45
37,21
42,38
44,28
59,23
35,35
31,30
31,31
18,37
34,31
45,25
68,25
43,19
23,36
26,26
44,42
36,36
18,20
39,35
25,25
43,30
23,23
32,35
43,23
18,23
30,28
25,42
40,34
20,25
25,39
26,34
41,30
41,23
36,36
45,34
41,33
40,27
54,38
18,20
40,29
31,34
69,34
40,18
28,43
36,76
20,37
42,23
45,33
36,31
30,44
17,29
43,23
58,44
63,25
19,27
18,31
45,76
26,45
32,40
30,32
20,17
