y_true,y_pred
38,33
39,33
33,25
44,23
27,23
38,33
24,41
41,40
23,36
30,36
27,26
22,33
24,23
28,33
36,44
47,36
50,34
46,36
36,36
27,23
74,33
32,33
44,33
41,23
22,33
28,23
40,36
66,23
38,33
28,33
56,36
17,23
19,23
32,34
40,36
37,33
48,23
28,31
60,33
31,36
61,33
31,33
26,21
36,23
61,18
57,33
36,20
24,21
62,33
62,41
28,36
38,34
57,19
20,33
36,31
45,36
21,36
40,42
32,36
25,34
23,23
23,23
40,23
37,34
42,35
42,36
63,36
56,36
41,36
59,41
47,33
22,23
42,33
54,36
18,22
19,23
72,34
56,25
34,36
31,35
62,23
68,34
29,38
38,33
49,36
37,33
39,35
34,38
65,23
49,33
54,36
47,31
28,31
21,23
35,36
30,38
21,23
20,23
25,33
27,36
35,40
37,33
33,36
39,33
58,33
42,36
30,38
17,23
33,36
39,41
29,36
29,23
66,35
44,37
26,36
56,36
53,34
37,36
45,36
31,38
32,33
17,21
50,41
38,23
26,34
26,36
32,33
27,36
27,23
18,34
51,33
27,33
29,35
30,33
42,36
25,35
43,35
35,42
37,36
30,23
20,34
28,23
41,36
34,31
48,35
36,23
40,61
42,23
42,31
35,23
39,35
39,34
62,36
59,33
17,23
29,31
74,31
31,27
56,21
46,36
46,36
46,43
41,23
40,36
22,33
29,31
67,62
34,25
43,23
35,33
38,34
48,35
46,36
51,31
31,36
36,23
29,23
26,34
40,35
33,35
22,23
33,33
48,33
46,43
41,35
31,23
26,23
57,31
26,33
41,23
30,33
57,33
32,23
20,34
29,33
20,23
28,23
29,36
26,25
44,42
41,41
41,31
37,23
57,36
46,36
54,23
45,36
43,33
36,33
56,35
27,23
18,23
18,23
52,23
47,36
67,35
37,36
53,23
24,33
63,40
28,41
45,36
65,36
40,33
39,33
31,33
28,23
46,42
40,36
31,33
70,35
26,34
28,33
34,38
30,33
33,33
57,36
26,57
37,35
45,33
45,23
34,31
39,33
28,36
40,59
45,36
22,41
49,33
50,35
30,36
25,23
24,33
27,23
43,31
38,38
31,34
37,36
42,35
32,31
38,23
26,36
19,34
28,31
28,33
47,55
24,23
51,21
38,36
18,23
18,31
20,31
75,46
36,38
24,23
42,36
44,38
34,31
44,40
40,33
31,48
71,23
42,35
31,23
23,33
42,42
29,36
33,23
32,33
39,23
29,33
22,23
47,33
40,23
28,23
58,21
29,23
27,33
28,23
45,34
34,31
36,17
41,23
26,33
47,36
36,36
58,23
25,36
19,33
43,33
65,38
31,25
26,23
32,33
46,23
34,29
27,23
57,23
32,33
23,34
30,23
27,41
29,21
36,31
41,23
38,23
50,69
66,33
54,37
22,23
21,33
64,33
21,33
17,20
42,36
23,23
43,33
24,35
49,23
48,41
62,35
30,31
27,18
37,36
33,29
31,46
63,36
50,33
34,24
41,27
40,23
60,36
51,23
39,44
44,23
41,17
26,34
66,35
39,23
20,36
19,34
29,23
40,23
33,36
51,36
55,23
68,17
21,33
37,23
37,23
23,36
22,23
47,35
39,36
42,36
59,20
39,23
50,34
30,34
30,31
41,36
20,23
40,33
56,45
39,27
17,23
42,23
54,24
34,36
42,36
46,23
50,21
67,42
71,36
30,36
28,23
38,31
31,35
45,23
37,35
64,31
48,52
43,34
48,36
44,35
21,71
19,23
37,23
47,36
38,36
34,37
45,18
61,38
39,33
46,23
34,21
25,23
21,33
31,33
27,31
45,60
45,36
36,35
42,36
62,42
32,76
53,40
36,33
35,33
32,33
23,23
29,36
38,33
69,20
30,33
24,23
27,33
42,34
26,35
30,26
33,33
53,35
53,40
53,34
54,31
57,37
22,33
26,33
62,33
37,24
35,23
24,23
23,34
35,33
29,31
42,36
42,23
33,33
66,84
33,23
33,37
63,31
27,36
56,34
49,35
34,33
28,23
68,21
41,23
33,34
43,33
46,33
19,31
30,36
29,33
18,23
23,23
59,34
25,20
59,60
77,31
48,23
19,33
33,33
42,38
43,32
28,36
64,31
37,41
27,23
43,35
32,34
25,23
35,36
41,36
30,37
19,20
51,36
41,33
53,36
50,35
23,36
38,37
48,18
67,35
34,33
63,36
23,20
49,33
65,33
24,23
22,23
20,23
26,31
31,23
52,31
28,23
42,23
50,34
74,36
50,36
49,33
22,33
50,49
28,23
35,40
22,23
28,20
50,36
42,35
19,23
18,23
17,20
52,38
51,17
37,36
39,68
36,36
29,23
66,36
60,31
43,36
18,23
45,33
26,25
47,40
43,33
52,23
60,46
18,23
38,33
30,36
54,19
50,21
31,36
60,23
20,23
39,44
33,17
47,35
27,22
46,90
28,23
21,23
35,33
60,23
26,35
81,35
31,23
31,37
51,23
37,33
36,33
47,33
57,37
23,31
36,36
52,33
27,33
24,23
43,36
32,33
37,35
23,36
47,35
41,36
35,23
89,35
61,36
47,35
33,83
29,41
17,20
53,34
44,35
61,77
43,33
44,31
47,33
23,23
66,35
41,34
37,25
23,36
46,38
39,38
46,36
62,46
27,20
32,36
46,67
54,36
37,23
21,23
19,23
41,35
47,36
55,36
32,23
41,36
69,35
32,22
27,23
35,31
33,22
43,23
34,33
31,36
57,36
18,19
46,33
52,35
35,36
42,25
44,70
17,21
29,35
45,37
21,21
25,21
20,23
32,34
38,34
52,36
52,36
32,23
40,34
24,33
18,23
75,33
23,34
67,33
43,36
45,25
17,31
32,35
44,23
28,34
46,36
37,31
67,34
41,35
20,23
48,17
25,35
17,21
37,31
25,69
41,33
23,36
42,23
38,40
51,35
28,38
51,36
33,17
25,36
52,23
35,84
56,29
38,41
32,35
38,23
45,36
53,26
25,23
64,20
35,36
27,23
27,23
42,36
62,18
55,33
18,23
53,23
36,35
28,23
48,47
27,36
32,23
31,23
22,23
47,36
51,23
28,23
29,19
36,33
41,81
37,23
34,24
19,31
60,36
19,23
56,33
56,33
35,33
36,33
20,25
46,84
27,36
27,33
32,35
23,21
18,23
53,51
38,23
19,35
24,23
58,23
31,35
33,33
23,20
22,20
39,65
27,36
53,77
27,37
47,23
49,36
50,36
52,37
56,46
46,36
31,23
44,36
19,20
30,31
64,40
44,31
45,23
23,23
27,41
27,34
23,23
52,17
45,36
19,36
29,35
58,36
70,23
17,23
39,20
35,23
27,18
62,36
26,21
38,23
37,23
53,23
36,23
63,36
47,36
43,33
21,21
40,38
22,36
40,31
38,34
21,23
20,23
31,33
65,36
43,38
54,77
26,23
23,34
46,33
23,33
24,30
44,23
25,21
38,23
64,36
28,38
30,35
52,33
44,36
38,41
29,35
47,23
31,23
23,38
23,33
21,33
44,41
39,36
77,17
49,35
50,23
63,36
31,33
30,23
25,36
36,23
62,36
24,25
33,36
44,36
28,42
51,35
31,38
40,23
17,17
40,43
35,33
38,35
53,33
18,33
51,36
21,34
53,36
42,20
47,36
44,31
28,33
28,35
26,36
33,36
51,35
41,33
30,23
25,23
55,41
30,19
52,33
28,33
22,31
44,41
28,34
22,21
47,42
43,36
24,36
57,23
39,33
38,35
48,37
48,40
53,23
44,41
49,31
20,19
25,33
55,33
33,36
30,41
22,31
30,33
29,35
21,28
28,33
44,34
45,23
45,36
35,36
25,34
49,36
27,23
31,42
45,23
60,23
63,33
23,17
29,23
27,36
40,34
24,31
44,36
20,33
44,33
42,32
43,66
32,36
34,38
41,36
49,31
43,23
43,36
32,23
35,34
48,33
64,35
44,36
30,33
19,33
76,33
35,23
47,36
34,33
55,33
39,23
64,20
47,23
25,36
21,35
49,40
22,23
36,35
28,38
34,37
18,23
31,33
54,38
45,17
36,21
39,33
24,23
53,21
30,23
49,36
19,34
34,49
46,20
33,35
36,33
33,23
45,33
34,36
37,37
23,33
37,36
17,23
27,35
34,33
37,31
45,36
24,23
42,36
33,21
59,21
36,36
45,40
32,23
35,25
37,36
33,33
20,35
39,35
36,34
32,33
44,44
35,23
38,35
50,17
53,40
32,33
22,23
21,36
32,36
31,35
48,31
33,35
19,36
20,23
38,34
25,33
38,23
51,33
37,36
29,57
21,35
42,33
26,20
35,33
40,79
41,36
37,43
41,36
27,33
51,36
50,23
22,33
33,64
56,33
25,35
41,23
29,38
50,29
49,36
81,23
42,33
21,23
23,20
32,35
37,36
40,66
24,38
23,23
39,36
24,23
53,36
49,36
22,23
24,33
35,23
39,36
31,33
27,23
35,41
26,33
37,33
49,19
58,36
35,23
73,17
22,31
36,33
30,36
33,35
26,33
36,33
45,21
55,36
27,31
37,25
57,71
22,33
39,35
41,41
26,34
39,31
45,36
59,23
40,36
24,31
32,29
55,21
40,23
37,17
65,36
30,36
23,21
41,36
39,35
38,36
36,19
19,33
64,33
48,33
58,33
44,33
30,36
21,33
53,36
25,20
48,35
59,17
35,33
20,33
45,33
31,36
27,23
50,33
40,23
54,42
17,21
22,24
35,23
33,35
17,21
24,37
17,22
56,23
21,23
55,33
43,29
19,23
37,36
62,36
23,23
20,33
25,36
41,34
40,40
43,31
43,31
49,48
25,35
44,33
26,23
32,36
39,40
32,33
45,21
45,40
39,23
59,35
20,36
66,33
23,23
18,23
25,23
46,41
25,31
45,36
39,31
20,23
20,23
67,31
45,36
49,43
22,33
28,23
58,37
31,36
36,23
57,48
25,23
46,33
40,33
32,23
59,33
76,35
41,23
44,33
30,23
30,31
35,35
38,36
45,31
32,41
44,33
20,23
41,37
33,23
34,23
17,21
31,35
42,35
58,23
56,36
27,23
32,33
58,18
39,36
32,31
33,23
66,33
42,33
19,23
31,37
29,78
65,35
22,36
43,36
39,36
37,36
23,36
24,33
50,33
46,70
53,33
40,24
23,23
46,36
41,36
20,23
25,36
55,18
29,29
32,34
42,33
36,36
37,17
47,34
21,17
47,17
49,36
24,23
31,31
24,23
60,36
39,36
55,20
50,36
22,23
51,36
48,36
37,23
53,41
59,34
26,33
43,31
64,40
25,33
73,36
20,23
30,23
45,35
37,36
44,54
39,36
41,36
23,33
20,25
37,34
27,21
36,33
29,36
63,27
21,23
32,35
51,23
50,36
20,23
33,41
26,34
31,36
30,21
36,33
34,33
50,37
39,36
60,36
24,21
36,33
46,34
39,36
41,36
21,33
49,38
59,38
22,23
22,21
25,31
38,31
32,33
34,38
21,23
27,36
33,23
36,35
35,23
19,34
40,33
40,35
61,33
42,40
38,38
29,36
25,32
50,36
58,37
34,23
33,33
58,23
69,21
52,23
38,33
19,23
24,31
29,36
45,21
53,41
38,31
29,34
69,36
38,35
35,21
31,41
27,34
19,20
49,35
32,33
32,23
41,44
24,31
64,35
29,36
46,35
38,23
54,36
29,23
90,19
49,23
45,38
28,20
28,31
34,43
24,23
64,33
76,33
32,35
60,36
41,34
45,17
65,41
53,23
61,37
49,52
36,23
56,36
90,33
51,34
46,33
43,17
24,36
26,17
31,31
55,36
33,31
50,23
74,37
33,33
23,35
55,31
30,23
21,36
25,64
29,23
37,23
47,38
31,33
39,41
41,36
53,36
39,23
19,33
58,59
33,33
39,34
50,36
42,23
64,17
46,38
24,31
53,46
35,33
25,23
38,36
29,35
55,33
53,35
31,23
31,20
23,23
28,23
39,38
19,23
53,36
32,46
52,33
28,23
21,36
33,46
37,31
22,23
36,33
26,61
33,25
56,33
39,27
36,23
18,23
33,33
52,33
26,36
42,41
52,33
53,26
34,36
59,33
30,33
64,36
47,23
67,31
42,40
75,33
42,33
34,35
56,36
31,23
34,23
38,35
27,36
42,35
19,36
50,31
64,36
30,36
49,33
19,33
40,31
50,33
29,40
42,33
32,33
48,30
18,33
25,23
31,35
35,27
22,23
27,36
23,31
26,23
27,18
34,23
37,23
26,36
18,21
53,36
51,36
25,33
17,21
54,34
38,33
46,33
34,29
24,34
24,17
33,40
17,21
20,33
61,20
50,33
36,31
27,38
18,31
54,33
26,33
51,35
50,34
75,36
46,31
30,34
60,17
39,23
37,30
48,37
62,36
23,33
67,35
46,36
33,33
34,33
23,31
18,34
18,23
40,31
22,23
19,23
28,36
37,33
54,23
39,17
36,33
22,36
30,23
21,20
41,35
28,36
34,23
27,33
57,42
27,36
52,56
81,34
25,35
23,33
18,23
27,23
68,33
51,17
47,21
35,23
36,17
21,33
35,33
36,23
27,23
50,36
47,36
33,25
22,35
37,33
33,35
54,36
34,33
21,23
47,40
38,23
25,23
51,36
45,41
32,23
35,71
43,36
23,23
26,19
68,35
41,36
29,35
47,36
32,36
70,23
46,31
22,33
47,35
50,42
42,35
54,23
23,19
39,43
36,36
23,23
22,31
25,35
50,36
17,20
48,17
64,23
60,36
51,42
27,23
41,38
24,23
34,23
29,23
46,34
55,53
29,36
57,23
34,23
46,35
42,36
30,23
53,36
45,34
28,36
37,33
34,23
42,36
45,36
26,36
34,25
42,41
36,23
35,23
35,35
18,20
50,23
30,23
55,36
54,23
39,20
46,36
18,23
65,33
33,35
41,36
31,32
36,23
42,41
43,41
22,23
44,33
19,23
48,36
27,33
35,31
48,23
28,36
28,31
43,23
59,33
54,35
31,36
30,23
66,33
21,36
44,23
19,33
41,23
56,35
36,40
48,36
21,20
36,38
35,36
29,23
29,23
44,40
42,36
38,36
43,46
33,37
58,35
31,23
24,23
42,34
24,17
47,34
66,36
23,33
63,31
34,23
30,31
24,23
17,23
44,33
50,33
40,31
21,33
47,35
37,35
49,31
40,34
28,33
35,36
50,23
26,23
23,36
53,35
42,35
62,35
44,33
35,35
19,85
31,33
39,21
18,20
40,23
31,33
49,33
32,35
59,33
25,21
36,36
30,33
36,31
35,21
29,33
57,44
39,35
37,35
18,21
71,41
33,36
61,34
32,26
43,23
38,33
61,23
37,41
32,39
74,17
43,31
51,30
33,23
42,25
46,23
33,37
43,23
48,36
22,33
39,31
42,36
28,36
30,33
24,37
22,36
44,40
30,36
26,36
30,38
47,43
23,31
42,42
41,35
19,23
30,36
36,33
24,33
42,33
44,57
40,33
34,35
56,34
44,23
27,33
20,33
23,34
40,23
26,23
64,35
38,38
26,33
33,36
41,33
19,33
32,33
51,35
34,35
33,36
47,36
20,31
24,20
36,46
41,25
24,36
33,33
20,23
62,36
46,17
50,23
63,35
52,42
20,23
44,24
26,33
40,23
57,23
26,23
30,23
26,23
44,36
51,21
47,31
26,23
33,35
52,33
24,31
20,20
30,33
46,36
21,33
42,31
39,33
37,19
52,33
32,30
53,36
23,36
56,35
51,23
47,33
52,38
25,48
30,36
38,28
17,21
40,17
46,36
40,33
49,36
48,36
30,33
50,41
63,34
36,33
35,20
50,23
46,38
63,36
25,23
32,23
21,33
51,36
25,23
67,35
24,36
46,31
25,35
18,25
71,17
49,35
54,35
51,23
24,23
34,34
36,36
19,23
41,23
45,23
36,33
33,36
40,35
39,36
42,23
27,23
41,31
25,23
41,17
23,31
23,33
36,31
29,33
38,33
48,35
18,31
30,31
30,36
24,33
36,23
42,33
48,17
24,53
20,23
30,33
46,33
19,34
47,41
29,23
69,33
57,20
18,23
44,67
30,23
25,23
43,41
58,21
44,23
69,36
28,36
38,33
51,38
38,17
58,34
37,33
62,36
53,23
49,35
50,37
41,33
22,23
70,33
33,25
40,43
67,36
53,41
55,40
26,33
33,33
53,28
18,23
31,33
41,38
43,58
67,23
51,36
53,27
22,55
22,23
31,23
55,42
63,33
20,33
34,38
60,33
47,23
40,36
33,34
27,23
37,33
69,40
64,21
37,33
21,23
29,36
36,33
46,36
28,23
34,33
40,41
52,33
30,34
62,36
39,23
28,33
24,62
53,33
34,33
34,36
26,23
37,28
47,44
60,56
50,17
38,20
27,43
26,23
42,36
39,38
25,34
23,23
28,33
27,20
36,43
42,23
34,36
35,36
26,23
53,37
18,33
61,41
44,36
44,23
61,40
71,31
55,31
33,36
30,33
42,23
26,49
43,40
50,31
46,23
25,43
28,17
22,17
39,43
23,23
45,38
31,38
37,23
58,33
35,36
45,35
33,36
29,45
56,36
32,36
57,36
18,23
24,18
32,45
26,25
45,33
42,31
27,33
35,34
24,23
28,33
20,23
22,21
23,36
44,23
52,47
45,31
24,33
45,35
31,38
37,23
21,34
33,34
21,23
37,23
84,25
52,36
44,36
38,36
50,36
38,77
21,33
41,34
38,29
62,36
47,40
58,34
30,23
33,33
23,33
56,23
55,40
37,36
66,23
18,23
20,18
43,36
54,17
27,17
50,35
23,23
26,36
23,20
28,37
57,36
35,23
19,23
27,23
62,23
80,33
34,36
52,36
41,36
60,34
54,36
26,20
74,38
50,23
18,23
25,36
23,23
36,32
29,38
46,34
43,35
32,35
31,21
37,23
25,19
47,31
38,23
43,35
43,33
20,33
36,36
38,23
25,31
51,35
49,44
27,33
47,41
30,35
62,42
65,36
27,33
67,33
58,38
23,29
50,33
31,36
24,32
67,33
27,35
26,23
28,57
22,33
24,31
17,23
43,23
30,23
37,36
17,21
21,23
59,17
36,36
47,21
33,35
26,42
38,41
34,36
33,34
61,31
29,34
35,38
45,31
35,36
40,33
26,41
39,76
23,36
40,34
27,36
25,18
26,34
47,36
18,23
38,35
65,34
25,27
27,33
54,33
28,23
46,33
26,31
56,17
36,33
19,23
33,33
55,34
44,35
44,34
50,41
51,21
27,33
46,37
37,35
40,23
39,31
20,38
31,31
23,33
50,33
41,25
32,36
36,23
34,36
32,23
47,35
36,43
38,35
59,63
39,31
33,31
23,35
36,51
29,36
40,38
23,17
22,23
36,31
53,36
39,39
35,33
21,33
34,41
54,35
30,21
37,46
35,33
41,23
30,23
49,31
57,40
32,23
23,33
25,23
51,33
37,33
24,33
37,37
21,23
28,29
46,35
60,36
61,46
45,36
39,23
21,23
60,35
33,33
51,42
34,36
59,31
18,31
43,34
50,33
25,23
43,20
38,36
32,33
30,35
19,23
53,34
25,23
32,23
34,33
23,54
20,36
32,34
32,23
30,35
60,33
57,33
31,35
88,38
19,23
26,23
37,36
62,41
38,23
66,33
22,23
33,21
27,36
33,36
24,34
23,17
35,36
40,31
29,31
37,31
39,39
30,38
25,31
41,33
54,33
48,48
51,36
30,36
42,36
32,23
34,23
26,36
49,36
34,33
20,23
28,33
42,35
30,36
34,36
27,33
34,35
27,33
29,23
23,23
36,23
55,33
31,36
43,41
19,33
20,36
30,23
44,36
47,35
77,17
32,33
46,36
37,33
63,23
25,23
41,36
51,33
36,36
50,42
27,36
35,37
29,33
45,33
18,22
20,23
29,23
40,19
41,36
24,34
70,35
48,37
37,23
52,33
32,36
50,38
24,23
47,36
19,33
21,36
59,23
27,36
51,35
48,33
54,21
34,23
60,34
37,23
44,41
27,23
57,36
28,30
28,23
42,36
37,23
20,19
58,23
22,23
38,33
32,38
30,35
30,35
45,36
27,35
42,36
29,35
44,23
63,36
26,33
60,23
20,23
25,21
40,33
19,17
39,36
47,37
51,34
45,33
20,31
33,36
36,34
23,33
40,38
35,36
65,47
28,31
39,35
40,31
65,45
64,17
40,36
17,21
30,23
31,29
28,33
35,36
31,31
24,18
32,36
33,33
57,43
30,36
28,31
35,23
32,36
40,17
20,31
32,35
60,19
36,36
26,35
34,36
58,23
27,35
42,56
49,21
44,35
56,36
31,36
26,31
59,35
31,36
52,17
49,53
59,31
46,36
45,35
46,23
24,23
33,36
38,19
30,37
53,31
17,21
26,23
38,23
32,23
37,35
36,34
32,33
37,36
76,33
63,33
59,36
40,38
21,33
20,33
47,36
18,17
23,42
39,23
25,34
45,67
39,66
28,33
49,35
22,20
34,23
29,52
42,36
47,37
40,23
61,36
33,33
61,33
48,33
72,55
19,17
33,20
45,79
48,40
62,33
51,69
60,33
36,33
56,33
37,32
27,23
60,23
35,34
31,41
19,48
60,46
30,33
41,35
56,36
41,36
51,33
17,23
56,36
45,41
37,38
24,17
24,35
31,19
27,37
64,23
48,19
46,36
48,23
58,17
53,19
54,33
33,41
52,35
47,23
44,36
23,17
24,23
45,36
39,36
36,33
36,33
59,38
63,36
20,23
36,36
20,23
56,36
59,36
21,23
36,23
41,33
23,33
17,21
27,23
24,35
27,40
23,34
43,36
17,21
43,36
53,36
32,23
24,23
20,33
55,43
33,37
47,42
58,23
38,31
21,21
37,41
46,23
54,41
36,33
58,20
37,34
42,36
44,36
59,23
35,23
31,34
31,36
18,23
34,36
45,23
68,35
43,23
23,36
26,23
44,38
36,28
18,22
39,33
25,36
43,38
23,33
32,23
43,33
18,33
30,36
25,33
40,36
20,31
25,23
26,36
41,23
41,23
36,36
45,33
41,23
40,23
54,31
18,23
40,31
31,23
69,33
40,23
28,41
36,27
20,23
42,36
45,36
36,34
30,36
17,31
43,31
58,65
63,36
19,31
18,21
45,35
26,37
32,31
30,34
20,19
